Image,Avg_N_Score,Image1_Age,Emotion_Similarity,label
1371_BertrandRussell_88_m.jpg,0.41,88,0.48,1
9670_MegRyan_23_f.jpg,0.71,23,0.03,1
14422_OliviadeHavilland_24_f.jpg,0.6,24,0.64,1
9048_JeanClaudeVanDamme_33_m.jpg,0.47,33,0.41,1
6366_JamesArness_78_m.jpg,0.55,78,0.37,1
220_ElvisPresley_34_m.jpg,0.39,34,0.18,0
3698_RingoStarr_41_m.jpg,0.51,41,0.54,1
6065_WilliamShatner_36_m.jpg,0.5,36,0.23,1
9064_JeanClaudeVanDamme_49_m.jpg,0.54,49,0.24,1
15666_KathrynGrayson_22_f.jpg,0.42,22,0.53,1
7600_SylvesterStallone_50_m.jpg,0.44,50,0.12,1
395_JPaulGetty_74_m.jpg,0.46,74,0.14,1
15600_KateOMara_44_f.jpg,0.38,44,0.46,0
13259_ShirleyMacLaine_66_f.jpg,0.42,66,0.48,1
4449_StevenSeagal_55_m.jpg,0.49,55,0.52,1
12027_DebbieReynolds_27_f.jpg,0.45,27,0.6,1
10434_BarbaraBain_75_f.jpg,0.43,75,0.32,1
11203_MonicaVitti_34_f.jpg,0.39,34,0.43,0
7186_JohnWayne_45_m.jpg,0.49,45,0.21,1
10358_AnitaEkberg_51_f.jpg,0.62,51,0.22,1
13991_GloriaSwanson_71_f.jpg,0.63,71,0.41,1
2685_JohnCleese_49_m.jpg,0.49,49,0.04,1
14411_MaryPickford_33_f.jpg,0.44,33,0.3,1
4692_JohnTravolta_29_m.jpg,0.45,29,0.07,1
99_PaulAnka_46_m.jpg,0.51,46,0.46,1
10703_MaggieSmith_34_f.jpg,0.48,34,0.42,1
3926_TommySands_26_m.jpg,0.47,26,0.09,1
4670_JeffGoldblum_62_m.jpg,0.49,62,0.04,1
15519_JulieBishop_16_f.jpg,0.47,16,0.52,1
7482_PeterMarkRichman_42_m.jpg,0.4,42,0.07,0
6958_CharlesBoyer_39_m.jpg,0.44,39,0.29,1
14351_KristinScottThomas_52_f.jpg,0.42,52,0.56,1
14373_LorettaYoung_38_f.jpg,0.49,38,0.12,1
4253_JeffreyJones_53_m.jpg,0.38,53,0.12,0
8483_WilliamHolden_54_m.jpg,0.59,54,0.1,1
7687_UgoTognazzi_46_m.jpg,0.53,46,0.39,1
83_PaulAnka_23_m.jpg,0.49,23,0.32,1
2702_KevinBacon_22_m.jpg,0.54,22,0.17,1
12118_EvaMarieSaint_79_f.jpg,0.34,79,0.63,0
4279_KevinCostner_51_m.jpg,0.42,51,0.44,1
8844_ArnoldSchwarzenegger_54_m.jpg,0.38,54,0.35,0
6563_LeeJCobb_43_m.jpg,0.63,43,0.4,1
596_QueenElizabet_81_f.jpg,0.36,81,0.52,0
5305_JackLemon_35_m.jpg,0.53,35,0,1
6845_ThomasTerry_37_m.jpg,0.47,37,0.41,1
4879_RomanPolanski_26_m.jpg,0.48,26,0.4,1
7067_FessParker_35_m.jpg,0.46,35,0.16,1
6438_JoanLorring_37_m.jpg,0.46,37,0.38,1
12052_DebbieReynolds_34_f.jpg,0.46,34,0.6,1
365_DavidSarnoff_28_m.jpg,0.43,28,0.13,1
3397_JohnLithgow_57_m.jpg,0.37,57,0.44,0
2244_RayLiotta_53_m.jpg,0.36,53,0.14,0
7474_PeterMarkRichman_40_m.jpg,0.33,40,0.07,0
11217_PiaLindstrom_20_f.jpg,0.49,20,0.8,1
2948_ScottGlenn_70_m.jpg,0.46,70,0.05,1
4893_RomanPolanski_37_m.jpg,0.53,37,0.4,1
7355_LouisJourdan_57_m.jpg,0.68,57,0.44,1
8071_JohnForsythe_46_m.jpg,0.43,46,0.37,1
13965_DeborahKerr_42_f.jpg,0.4,42,0.2,0
7155_JeanPaulBelmondo_59_m.jpg,0.44,59,0.31,1
9080_JeanClaudeVanDamme_53_m.jpg,0.41,53,0.41,1
2138_MelGibson_24_m.jpg,0.44,24,0.22,1
15034_AnnMiller_64_f.jpg,0.42,64,0.65,1
16283_campbell_30_f.jpg,0.7,30,0.08,1
381_DavidSarnoff_31_m.jpg,0.53,31,0.52,1
7422_MickeyRooney_43_m.jpg,0.55,43,0.36,1
13294_AmandaRedman_52_f.jpg,0.44,52,0.6,1
7417_MickeyRooney_35_m.jpg,0.47,35,0.09,1
12319_MelindaDillion_54_f.jpg,0.57,54,0.2,1
8413_VictorMature_35_m.jpg,0.52,35,0.19,1
13754_RitaHayworth_22_f.jpg,0.5,22,0.32,1
10914_Arletty_47_f.jpg,0.41,47,0.13,1
3040_BillNighy_40_m.jpg,0.56,40,0.43,1
191_JhonLenon_17_m.jpg,0.58,17,0.31,1
10807_PeggyLipton_40_f.jpg,0.43,40,0.65,1
8740_RichardAttenborough_59_m.jpg,0.65,59,0.1,1
13076_GraceKelly_20_f.jpg,0.49,20,0.52,1
12023_DebbieReynolds_23_f.jpg,0.64,23,0.6,1
11672_MireilleDarc_43_f.jpg,0.46,43,0.32,1
1060_EnricoFermi_28_m.jpg,0.35,28,0.42,0
8288_RichardChamberlain_52_m.jpg,0.48,52,0.39,1
11695_OliviaHussey_16_f.jpg,0.48,16,0.43,1
13868_AnneBancroft_71_f.jpg,0.5,71,0.53,1
5359_JohnDerek_54_m.jpg,0.64,54,0.04,1
9843_JudyDavis_33_f.jpg,0.49,33,0.31,1
14901_KatharineHepburn_37_f.jpg,0.49,37,0.35,1
9223_RobertMitchum_74_m.jpg,0.7,74,0.3,1
13637_JuneAllyson_20_f.jpg,0.56,20,0.76,1
16087_DannyGlover_46_m.jpg,0.53,46,0.48,1
8934_ErnestBorgnine_79_m.jpg,0.64,79,0.5,1
14604_YvonneDeCarlo_26_f.jpg,0.42,26,0.43,1
5875_HerbertLom_78_m.jpg,0.48,78,0.11,1
2457_ClaudeRich_30_m.jpg,0.55,30,0.13,1
1215_ClaudeLВviStrauss_80_m.jpg,0.35,80,0,0
15852_StВphaneAudran_23_f.jpg,0.61,23,0,1
15975_MuhammadAli_23_m.jpg,0.5,23,0.15,1
15493_JeanetteMacDonald_59_f.jpg,0.44,59,0.6,1
14637_BarbaraStanwyck_32_f.jpg,0.42,32,0.53,1
4329_MichaelPalin_55_m.jpg,0.49,55,0.38,1
11953_AngelaLansbury_27_f.jpg,0.47,27,0.19,1
11335_VirnaLisi_28_f.jpg,0.53,28,0.47,1
6922_BorisKarloff_49_m.jpg,0.55,49,0.18,1
9208_RobertMitchum_45_m.jpg,0.71,45,0.3,1
13551_HelenHayes_83_f.jpg,0.41,83,0.47,1
654_TonyBlair_54_m.jpg,0.46,54,0.52,1
13537_HelenHayes_34_f.jpg,0.42,34,0.28,1
15149_ConnieBooth_30_f.jpg,0.53,30,0.15,1
9465_EdwardGRobinson_77_m.jpg,0.58,77,0.43,1
7376_LyleTalbot_35_m.jpg,0.38,35,0.38,0
11795_ValerieHarper_44_f.jpg,0.45,44,0.69,1
11505_JulieChristie_25_f.jpg,0.49,25,0.54,1
10760_OrnellaMuti_24_f.jpg,0.48,24,0.37,1
3320_JeffBridges_17_m.jpg,0.5,17,0.17,1
4718_KostasVoutsas_65_m.jpg,0.45,65,0.17,1
9356_GeorgesMarchal_67_m.jpg,0.44,67,0,1
11000_EllenBurstyn_46_f.jpg,0.42,46,0.41,1
13775_RitaHayworth_42_f.jpg,0.52,42,0.39,1
5423_KennethBranagh_26_m.jpg,0.52,26,0.36,1
809_JosephStalin_66_m.jpg,0.56,66,0.33,1
9718_DorisDay_32_f.jpg,0.49,32,0.79,1
11684_MireilleDarc_59_f.jpg,0.52,59,0,1
1162_FrederickSanger_57_m.jpg,0.38,57,0.6,0
6948_BorisKarloff_78_m.jpg,0.45,78,0.24,1
6255_DirkBogarde_56_m.jpg,0.39,56,0.46,0
12326_MelindaDillion_68_f.jpg,0.51,68,0.28,1
12506_AnneBaxter_37_f.jpg,0.62,37,0.4,1
1077_FlemingAlex_74_m.jpg,0.34,74,0.36,0
9585_MarcelloMastroianni_44_m.jpg,0.4,44,0.07,0
489_motherTereza_72_f.jpg,0.42,72,0.3,1
15660_KatharineRoss_71_f.jpg,0.64,71,0.24,1
4725_MichaelCaine_33_m.jpg,0.51,33,0.45,1
6031_RafVallone_37_m.jpg,0.43,37,0.11,1
7247_KrisKristofferson_38_m.jpg,0.51,38,0.11,1
308_MichaelBloomberg_66_m.jpg,0.38,66,0.61,0
10524_FayeDunaway_61_f.jpg,0.41,61,0.64,1
7402_MickeyRooney_10_m.jpg,0.64,10,0.16,1
11184_MonicaVitti_30_f.jpg,0.53,30,0.43,1
1861_TomJones_68_m.jpg,0.47,68,0.1,1
9801_JaneAsher_20_f.jpg,0.5,20,0.12,1
4021_CharlieSheen_22_m.jpg,0.48,22,0.14,1
8488_WilliamHolden_60_m.jpg,0.53,60,0.21,1
5671_RayDanton_43_m.jpg,0.56,43,0.5,1
1862_TomJones_69_m.jpg,0.44,69,0.35,1
15476_JeanetteMacDonald_36_f.jpg,0.46,36,0.21,1
12338_MyrnaLoy_20_f.jpg,0.53,20,0.27,1
10889_TippiHedren_64_f.jpg,0.48,64,0.31,1
12346_MyrnaLoy_28_f.jpg,0.39,28,0.55,0
12120_EvaMarieSaint_81_f.jpg,0.35,81,0.63,0
4039_CharlieSheen_42_m.jpg,0.52,42,0.26,1
10903_TippiHedren_79_f.jpg,0.38,79,0.31,0
3518_MartinSheen_29_m.jpg,0.64,29,0.13,1
6069_WilliamShatner_42_m.jpg,0.42,42,0.23,1
15601_KateOMara_45_f.jpg,0.4,45,0.46,0
15746_MaryTamm_48_f.jpg,0.35,48,0.38,0
8082_JohnForsythe_63_m.jpg,0.44,63,0.37,1
16117_SamuelJacksonn_48_m.jpg,0.47,48,0.18,1
4245_JeffreyJones_41_m.jpg,0.53,41,0.18,1
6841_StevenSpielberg_34_m.jpg,0.43,34,0.05,1
1670_BobDylan_43_m.jpg,0.5,43,0.19,1
10198_JulieAdams_36_f.jpg,0.42,36,0.58,1
3834_StacyKeach_72_m.jpg,0.46,72,0.13,1
15611_KateOMara_56_f.jpg,0.61,56,0.29,1
14706_ElizabethTaylor_75_f.jpg,0.44,75,0.5,1
5091_AnthonyHopkins_59_m.jpg,0.48,59,0.18,1
6884_YvesMontand_39_m.jpg,0.45,39,0.24,1
3342_JeffBridges_56_m.jpg,0.55,56,0,1
9546_RicardoMontalbаn_48_m.jpg,0.43,48,0,1
1680_BobDylan_61_m.jpg,0.52,61,0.17,1
14002_GloriaSwanson_23_f.jpg,0.52,23,0,1
600_QueenElizabet_34_f.jpg,0.46,34,0.04,1
8368_SimonMacCorkindale_49_m.jpg,0.36,49,0.07,0
14612_YvonneDeCarlo_46_f.jpg,0.42,46,0.43,1
7513_RichardBoone_45_m.jpg,0.42,45,0.14,1
11254_ShirleyJones_38_f.jpg,0.41,38,0.88,1
14953_AmandaBlake_45_f.jpg,0.61,45,0.39,1
12627_HedyLamarr_40_f.jpg,0.45,40,0.32,1
9929_AliMacGraw_48_f.jpg,0.41,48,0.36,1
16075_WillSmith_41_m.jpg,0.4,41,0.76,0
7945_GilbertRoland_30_m.jpg,0.53,30,0.11,1
5216_ClintEastwood_70_m.jpg,0.42,70,0.08,1
7555_RobertMorley_56_m.jpg,0.43,56,0,1
507_AlKapone_5_m.jpg,0.67,5,0.3,1
8424_VictorMature_49_m.jpg,0.39,49,0.3,0
14845_SimoneSignoret_50_f.jpg,0.44,50,0.23,1
12211_ImeldaStaunton_53_f.jpg,0.61,53,0.15,1
9757_TomJones_27_f.jpg,0.5,27,0.35,1
11710_OliviaHussey_40_f.jpg,0.44,40,0.18,1
10823_PeggyLipton_64_f.jpg,0.38,64,0.65,0
1633_AlPacino_70_m.jpg,0.4,70,0.23,0
6953_CharlesBoyer_33_m.jpg,0.44,33,0.29,1
267_michaeljackson_44_m.jpg,0.65,44,0.14,1
16028_MorganFreeman_77_m.jpg,0.47,77,0.32,1
2183_NickNolte_33_m.jpg,0.49,33,0.15,1
1306_RitaLeviMontalcini_18_f.jpg,0.57,18,0.79,1
9660_BoDerek_45_f.jpg,0.34,45,0,0
14448_PeggyAshcroft_25_f.jpg,0.44,25,0.23,1
2494_ClaudeRich_80_m.jpg,0.68,80,0.23,1
12212_ImeldaStaunton_54_f.jpg,0.4,54,0.46,0
6164_DanaAndrews_74_m.jpg,0.49,74,0.32,1
8440_WalterPidgeon_46_m.jpg,0.5,46,0.14,1
1477_CarlMarx_58_m.jpg,0.41,58,0.17,1
826_JosephStalin_52_m.jpg,0.41,52,0.24,1
5336_JeanGabin_32_m.jpg,0.47,32,0.15,1
14199_GeraldinePage_37_f.jpg,0.45,37,0.49,1
8846_ArnoldSchwarzenegger_55_m.jpg,0.7,55,0.35,1
7344_LouisJourdan_34_m.jpg,0.54,34,0.44,1
14645_BarbaraStanwyck_37_f.jpg,0.64,37,0.18,1
6461_JohnVernon_51_m.jpg,0.43,51,0.22,1
10561_KathrynHays_31_f.jpg,0.52,31,0.07,1
11194_MonicaVitti_42_f.jpg,0.5,42,0.43,1
2511_DonJohnson_35_m.jpg,0.41,35,0.18,1
10398_AnnMargret_68_f.jpg,0.5,68,0.48,1
14945_AmandaBlake_25_f.jpg,0.59,25,0.39,1
3677_PhilHartman_47_m.jpg,0.37,47,0.33,0
1705_EdHarris_46_m.jpg,0.48,46,0.26,1
12221_IsabelleAdjani_18_f.jpg,0.48,18,0.24,1
8667_JohnCassavetes_35_m.jpg,0.44,35,0.11,1
14967_AmandaBlake_51_f.jpg,0.46,51,0.32,1
11479_JulieAndrews_30_f.jpg,0.5,30,0.55,1
3180_DerekJacobi_60_m.jpg,0.42,60,0.09,1
15418_JanePowell_81_f.jpg,0.35,81,0.06,0
13126_JaneRussell_52_f.jpg,0.44,52,0.07,1
14629_BarbaraStanwyck_21_f.jpg,0.45,21,0.18,1
14755_ShelleyWinters_25_f.jpg,0.55,25,0.55,1
1052_EdwardTeller_40_m.jpg,0.36,40,0.6,0
14309_JoanFontaine_68_f.jpg,0.41,68,0.42,1
8837_ArnoldSchwarzenegger_46_m.jpg,0.44,46,0.1,1
11928_CatherineSpaak_26_f.jpg,0.47,26,0.12,1
16198_BillCosby_76_m.jpg,0.41,76,0.52,1
9003_GeorgeCScott_37_m.jpg,0.47,37,0.38,1
7171_JohnGarfield_31_m.jpg,0.48,31,0.2,1
1671_BobDylan_44_m.jpg,0.46,44,0.5,1
4319_MichaelPalin_42_m.jpg,0.45,42,0.38,1
16048_MorganFreeman_49_m.jpg,0.46,49,0.35,1
6731_RexHarrison_44_m.jpg,0.37,44,0.31,0
12473_AnnaMassey_52_f.jpg,0.45,52,0.15,1
3346_JeffBridges_60_m.jpg,0.47,60,0.17,1
2809_PeterFonda_71_m.jpg,0.42,71,0.67,1
4022_CharlieSheen_23_m.jpg,0.45,23,0.03,1
7315_LinoVentura_46_m.jpg,0.39,46,0.13,0
9541_RicardoMontalbаn_40_m.jpg,0.41,40,0,1
6985_ChristopherWalken_15_m.jpg,0.49,15,0.17,1
4057_ClintWalker_34_m.jpg,0.58,34,0.11,1
14898_KatharineHepburn_34_f.jpg,0.46,34,0.38,1
6807_RoyScheider_57_m.jpg,0.43,57,0.36,1
5120_ArmandAssante_48_m.jpg,0.47,48,0.27,1
9607_MarcelloMastroianni_70_m.jpg,0.47,70,0.22,1
9864_KimNovak_30_f.jpg,0.51,30,0.33,1
7603_SylvesterStallone_52_m.jpg,0.43,52,0,1
12924_BarbraStreisand_42_f.jpg,0.4,42,0.45,0
14274_JoanCrawford_26_f.jpg,0.49,26,0.13,1
5480_MichaelKeaton_14_m.jpg,0.53,14,0.29,1
6123_CaryGrant_35_m.jpg,0.47,35,0.12,1
9671_MegRyan_24_f.jpg,0.48,24,0.33,1
5963_JeanMarais_38_m.jpg,0.54,38,0.08,1
11169_LizaMinelli_56_f.jpg,0.45,56,0.5,1
2919_ScottGlenn_39_m.jpg,0.49,39,0.17,1
8448_WalterPidgeon_54_m.jpg,0.47,54,0.5,1
13648_JuneAllyson_38_f.jpg,0.54,38,0.76,1
15013_AnnMiller_27_f.jpg,0.48,27,0.65,1
15463_JeanetteMacDonald_27_f.jpg,0.65,27,0.1,1
11544_LaurenBacall_34_f.jpg,0.44,34,0.22,1
7301_LeifErickson_65_m.jpg,0.42,65,0.32,1
6062_WilliamShatner_29_m.jpg,0.42,29,0.06,1
13402_CelesteHolm_90_f.jpg,0.36,90,0.53,0
13786_ThelmaRitter_41_f.jpg,0.35,41,0.56,0
1525_Bono_18_m.jpg,0.59,18,0.33,1
3211_EliWallach_65_m.jpg,0.44,65,0.27,1
461_BerryGordy_46_m.jpg,0.44,46,0.16,1
11240_PiaLindstrom_73_f.jpg,0.34,73,0.8,0
6763_RockHudson_40_m.jpg,0.39,40,0.17,0
3502_MarisaPavan_45_m.jpg,0.46,45,0.22,1
1331_AlbertCamus_39_m.jpg,0.42,39,0.48,1
979_Einstain_40_m.jpg,0.47,40,0.55,1
4706_KostasVoutsas_60_m.jpg,0.45,60,0.17,1
11005_EllenBurstyn_61_f.jpg,0.51,61,0.21,1
7056_DavidNiven_48_m.jpg,0.46,48,0.06,1
2330_AbeVigoda_55_m.jpg,0.43,55,0.29,1
13634_JessicaTandy_85_f.jpg,0.56,85,0.14,1
15108_CatherineSchell_19_f.jpg,0.67,19,0.17,1
13599_JeanPeters_37_f.jpg,0.57,37,0.23,1
8976_FredMacMurray_69_m.jpg,0.41,69,0.03,1
14009_GreerGarson_35_f.jpg,0.48,35,0.38,1
7743_AlbertoSordi_18_m.jpg,0.54,18,0.29,1
15614_KateOMara_62_f.jpg,0.48,62,0.29,1
673_TonyBlair_54_m.jpg,0.38,54,0.26,0
5883_HerbertLom_95_m.jpg,0.5,95,0.18,1
12706_JanetLeigh_27_f.jpg,0.47,27,0.33,1
13112_JaneRussell_30_f.jpg,0.34,30,0.53,0
15605_KateOMara_49_f.jpg,0.49,49,0.29,1
11346_VirnaLisi_31_f.jpg,0.51,31,0.14,1
11356_VirnaLisi_23_f.jpg,0.58,23,0.06,1
5742_TommyLeeJones_46_m.jpg,0.45,46,0.41,1
1271_IlyaPrigogine_57_m.jpg,0.47,57,0.07,1
2547_GaryOldman_33_m.jpg,0.52,33,0.29,1
801_akistsoxatzopoulos_57_m.jpg,0.43,57,0.14,1
6520_KlausKinski_29_m.jpg,0.47,29,0.14,1
16479_SerenaWilliams_25_f.jpg,0.46,25,0.3,1
2914_ScottGlenn_32_m.jpg,0.65,32,0.23,1
14970_AmandaBlake_57_f.jpg,0.63,57,0.39,1
14572_JenniferJones_33_f.jpg,0.43,33,0,1
3036_BillNighy_32_m.jpg,0.53,32,0.23,1
9187_RichardBurton_28_m.jpg,0.48,28,0.53,1
38_EsteeLauder_70_f.jpg,0.38,70,0.44,0
12807_MargaretOBrien_75_f.jpg,0.5,75,0.39,1
11989_AngelaLansbury_87_f.jpg,0.43,87,0.1,1
535_angelamerkel_51_f.jpg,0.37,51,0.11,0
9319_GeorgeMontgomery_39_m.jpg,0.43,39,0.43,1
8597_DavidCarradine_61_m.jpg,0.46,61,0.23,1
6585_LexBarker_38_m.jpg,0.44,38,0.42,1
367_DavidSarnoff_25_m.jpg,0.54,25,0.52,1
4060_ClintWalker_37_m.jpg,0.5,37,0.08,1
3142_DannyDeVito_43_m.jpg,0.46,43,0,1
16401_Ross_34_f.jpg,0.5,34,0.21,1
6221_DickieMoore_85_m.jpg,0.52,85,0.38,1
4257_JeffreyJones_63_m.jpg,0.45,63,0.06,1
7077_FessParker_60_m.jpg,0.47,60,0.21,1
11376_ZsaZsaGabor_48_f.jpg,0.43,48,0.49,1
15955_MartinLutherKing_35_m.jpg,0.61,35,0.1,1
1337_Soljenitsyne_30_m.jpg,0.51,30,0.15,1
7057_DavidNiven_52_m.jpg,0.38,52,0.5,0
3058_BillNighy_60_m.jpg,0.49,60,0.17,1
14055_JudyGarland_41_f.jpg,0.45,41,0.38,1
15739_MaryTamm_35_f.jpg,0.41,35,0.38,1
7491_PeterMarkRichman_66_m.jpg,0.4,66,0.33,0
16137_SamuelJacksonn_63_m.jpg,0.43,63,0.33,1
15240_DebraPaget_55_f.jpg,0.46,55,0.38,1
10934_Arletty_86_f.jpg,0.58,86,0.06,1
9252_VittorioGassman_50_m.jpg,0.47,50,0.12,1
10226_KathyBates_47_f.jpg,0.61,47,0.21,1
13704_NormaShearer_25_f.jpg,0.35,25,0.38,0
5174_BobHope_82_m.jpg,0.39,82,0.25,0
10244_LivUllmann_24_f.jpg,0.52,24,0.37,1
9005_GeorgeCScott_46_m.jpg,0.48,46,0.08,1
1642_AlPacino_65_m.jpg,0.39,65,0.31,0
14928_MerkouriMelina_72_f.jpg,0.45,72,0.06,1
12695_JamieLeeCurtis_50_f.jpg,0.53,50,0.1,1
10455_BetteMidler_30_f.jpg,0.52,30,0.06,1
478_JWMarriott_65_m.jpg,0.43,65,0.2,1
11_MariaCallas_39_f.jpg,0.4,39,0.13,0
1103_CharlesDarwin_29_m.jpg,0.5,29,0.33,1
15373_JanePowell_18_f.jpg,0.49,18,0.1,1
7780_AlbertoSordi_77_m.jpg,0.52,77,0.29,1
14462_PeggyAshcroft_55_f.jpg,0.44,55,0.15,1
6340_JamesArness_33_m.jpg,0.46,33,0.37,1
3218_EliWallach_97_m.jpg,0.54,97,0.23,1
11113_JuneLockhart_15_f.jpg,0.54,15,0.72,1
16455_Tyson_41_f.jpg,0.4,41,0.47,0
2667_JerryLewis_78_m.jpg,0.66,78,0.06,1
2127_MelBrooks_83_m.jpg,0.39,83,0.1,0
1032_ClerkMaxwell_42_m.jpg,0.43,42,0.71,1
4216_HelmutBerger_25_m.jpg,0.56,25,0.14,1
9715_DorisDay_29_f.jpg,0.43,29,0.79,1
9_MariaCallas_30_f.jpg,0.68,30,0.09,1
16418_Turner_37_f.jpg,0.52,37,0.47,1
10164_JoanLeslie_16_f.jpg,0.44,16,0.41,1
12821_MaryTylerMoore_36_f.jpg,0.44,36,0.78,1
4842_RobertRedford_77_m.jpg,0.49,77,0,1
11213_MonicaVitti_47_f.jpg,0.5,47,0.14,1
14486_SusanHayward_24_f.jpg,0.48,24,0.34,1
6186_DenzelWashington_48_m.jpg,0.39,48,0.06,0
11457_JuliaRoberts_22_f.jpg,0.34,22,0.42,0
12968_CatherineDeneuve_62_f.jpg,0.41,62,0.22,1
8415_VictorMature_37_m.jpg,0.43,37,0.3,1
6501_JohnnyCash_39_m.jpg,0.43,39,0.11,1
6356_JamesArness_55_m.jpg,0.55,55,0.37,1
12757_KathleenTurner_30_f.jpg,0.38,30,0.18,0
9178_PeterSellers_44_m.jpg,0.58,44,0.03,1
15008_AnnMiller_22_f.jpg,0.56,22,0.17,1
16473_SerenaWilliams_24_f.jpg,0.39,24,0.3,0
11968_AngelaLansbury_55_f.jpg,0.52,55,0.19,1
15338_ErinGray_28_f.jpg,0.33,28,0.69,0
7931_GeorgePeppard_39_m.jpg,0.44,39,0.32,1
10824_PeggyLipton_65_f.jpg,0.41,65,0.65,1
12024_DebbieReynolds_24_f.jpg,0.51,24,0.07,1
1454_RabindranathTagore_65_m.jpg,0.44,65,0.25,1
4091_DickVanDyke_39_m.jpg,0.49,39,0.11,1
11331_VirnaLisi_26_f.jpg,0.63,26,0.22,1
12587_DonnaReed_47_f.jpg,0.31,47,0.59,0
2412_BillMurray_53_m.jpg,0.41,53,0.31,1
7490_PeterMarkRichman_62_m.jpg,0.4,62,0.1,0
7984_GiulianoGemma_31_m.jpg,0.62,31,0.33,1
14017_GreerGarson_61_f.jpg,0.53,61,0.35,1
8801_AnthonyPerkins_43_m.jpg,0.56,43,0.08,1
9430_EdwardGRobinson_36_m.jpg,0.4,36,0.43,0
7098_GladysCooper_15_m.jpg,0.55,15,0.47,1
13514_GladysCooper_80_f.jpg,0.51,80,0.47,1
4003_BurtReynolds_75_m.jpg,0.49,75,0.28,1
4938_StevenBerkoff_46_m.jpg,0.41,46,0.09,1
10093_JaneBirkin_50_f.jpg,0.55,50,0.24,1
10675_LuiseRainer_25_f.jpg,0.48,25,0.22,1
6590_LexBarker_43_m.jpg,0.71,43,0.42,1
8730_RichardAttenborough_67_m.jpg,0.58,67,0.23,1
11339_VirnaLisi_33_f.jpg,0.53,33,0.22,1
4004_BurtReynolds_77_m.jpg,0.45,77,0.21,1
11387_ZsaZsaGabor_75_f.jpg,0.39,75,0.49,0
9475_MaximilianShell_39_m.jpg,0.43,39,0.12,1
10059_HelenHunt_47_f.jpg,0.33,47,0.73,0
1387_OdysseasElytis_50_m.jpg,0.54,50,0.13,1
12003_CybillShepherd_41_f.jpg,0.4,41,0.36,0
16108_DannyGlover_42_m.jpg,0.56,42,0.48,1
9353_GeorgesMarchal_62_m.jpg,0.45,62,0.32,1
950_Gaddafi_62_m.jpg,0.52,62,0.27,1
4780_MichelPiccoli_86_m.jpg,0.49,86,0.16,1
5611_PeterFalk_55_m.jpg,0.47,55,0.32,1
12647_IsabelleHuppert_25_f.jpg,0.52,25,0.27,1
15832_StefaniePowers_58_f.jpg,0.52,58,0.51,1
10520_FayeDunaway_57_f.jpg,0.41,57,0.64,1
6209_DickieMoore_86_m.jpg,0.49,86,0.38,1
9667_MegRyan_7_f.jpg,0.61,7,0.15,1
11986_AngelaLansbury_82_f.jpg,0.44,82,0.5,1
9258_VittorioGassman_59_m.jpg,0.56,59,0.12,1
14456_PeggyAshcroft_43_f.jpg,0.5,43,0.15,1
16476_SerenaWilliams_20_f.jpg,0.4,20,0.3,0
8686_JohnCassavetes_56_m.jpg,0.53,56,0.21,1
13283_AmandaRedman_41_f.jpg,0.4,41,0.03,0
12824_MaryTylerMoore_38_f.jpg,0.5,38,0.78,1
604_Gorbachev_78_m.jpg,0.46,78,0,1
6306_FernandoRey_43_m.jpg,0.44,43,0.38,1
538_angelamerkel_54_f.jpg,0.34,54,0.44,0
11484_JulieAndrews_36_f.jpg,0.54,36,0.14,1
4509_CarlosSantana_48_m.jpg,0.43,48,0.41,1
1283_MarieCurie_29_f.jpg,0.5,29,0.29,1
7675_UgoTognazzi_35_m.jpg,0.5,35,0.17,1
15912_VeraEllen_39_f.jpg,0.36,39,0.41,0
10441_BetteMidler_29_f.jpg,0.4,29,0.75,0
572_MargaretThatcher_75_f.jpg,0.36,75,0.18,0
9683_MegRyan_37_f.jpg,0.45,37,0.18,1
5622_PeterFalk_75_m.jpg,0.48,75,0.27,1
15770_PamelaSueMartin_38_f.jpg,0.44,38,0.43,1
1848_TomJones_51_m.jpg,0.44,51,0.35,1
14853_SimoneSignoret_58_f.jpg,0.51,58,0.23,1
10623_LindaEvans_48_f.jpg,0.57,48,0.1,1
4868_RogerMoore_51_m.jpg,0.42,51,0.38,1
995_CarlSagan_42_m.jpg,0.5,42,0.17,1
9251_VittorioGassman_49_m.jpg,0.5,49,0.56,1
6066_WilliamShatner_38_m.jpg,0.52,38,0.23,1
3168_DerekJacobi_39_m.jpg,0.39,39,0.45,0
9222_RobertMitchum_61_m.jpg,0.43,61,0.3,1
1428_ErnestHemingway_54_m.jpg,0.67,54,0.05,1
7870_ChristopherPlummer_48_m.jpg,0.73,48,0.12,1
5687_RobertDeNiro_68_m.jpg,0.56,68,0.08,1
1150_GalileoGalilei_72_m.jpg,0.34,72,0.57,0
6405_JamesCoburn_39_m.jpg,0.66,39,0.26,1
11487_JulieAndrews_44_f.jpg,0.52,44,0.55,1
4439_StevenSeagal_44_m.jpg,0.42,44,0.52,1
14437_OliviadeHavilland_43_f.jpg,0.45,43,0.64,1
8008_GiulianoGemma_65_m.jpg,0.61,65,0.2,1
8451_WalterPidgeon_58_m.jpg,0.46,58,0.07,1
9363_GregoryPeck_50_m.jpg,0.58,50,0.24,1
5152_BobHope_39_m.jpg,0.42,39,0.42,1
10782_OrnellaMuti_48_f.jpg,0.49,48,0.34,1
