Image,MS,Adj_MS,Emotion_Similarity,label
4604_GordonThomson_66_m.jpg,0.61,0.55,0.56,1
4881_RomanPolanski_28_m.jpg,0.48,0.37,0.22,0
8076_JohnForsythe_53_m.jpg,0.58,0.51,0.15,1
14328_KristinScottThomas_26_f.jpg,0.57,0.43,0.19,1
3068_BruceWillis_30_m.jpg,0.56,0.42,0.29,1
14706_ElizabethTaylor_75_f.jpg,0.56,0.38,0.5,1
8367_SimonMacCorkindale_48_m.jpg,0.69,0.55,0.07,1
9314_GeorgeMontgomery_29_m.jpg,0.54,0.41,0.43,1
12846_MylКneDemongeot_18_f.jpg,0.36,0.28,0.0,0
548_angelamerkel_54_f.jpg,0.65,0.47,0.44,1
14897_KatharineHepburn_21_f.jpg,0.49,0.39,0.35,0
13909_AnnieGirardot_77_f.jpg,0.47,0.45,0.49,0
10946_DaliahLavi_30_f.jpg,0.46,0.35,0.15,0
11225_PiaLindstrom_44_f.jpg,0.63,0.55,0.04,1
11013_EllenBurstyn_69_f.jpg,0.6,0.52,0.21,1
3925_TommySands_25_m.jpg,0.51,0.39,0.05,1
10578_KathrynHays_65_f.jpg,0.53,0.47,0.5,1
11059_JeanneMoreau_42_f.jpg,0.44,0.39,0.26,0
8873_CharltonHeaston_35_m.jpg,0.58,0.39,0.48,1
5937_JackLarson_72_m.jpg,0.55,0.49,0.44,1
13312_SigourneyWeaver_56_f.jpg,0.71,0.6,0.67,1
5932_JackLarson_45_m.jpg,0.58,0.55,0.28,1
15412_JanePowell_75_f.jpg,0.67,0.62,0.69,1
3063_BillNighy_63_m.jpg,0.48,0.41,0.17,0
6943_BorisKarloff_69_m.jpg,0.52,0.48,0.24,1
10226_KathyBates_47_f.jpg,0.39,0.33,0.21,0
4675_JohnTravolta_37_m.jpg,0.57,0.42,0.48,1
3531_MartinSheen_46_m.jpg,0.56,0.5,0.31,1
11445_CyndiLauper_56_f.jpg,0.62,0.51,0.0,1
15588_KateOMara_32_f.jpg,0.49,0.41,0.46,0
9961_ElkeSommer_43_f.jpg,0.53,0.46,0.56,1
4450_StevenSeagal_56_m.jpg,0.6,0.5,0.08,1
9504_CHARLIERUGGLES_45_m.jpg,0.45,0.42,0.43,0
12327_MelindaDillion_70_f.jpg,0.47,0.44,0.2,0
14888_BernadetteLafont_54_f.jpg,0.42,0.36,0.23,0
14630_BarbaraStanwyck_25_f.jpg,0.55,0.42,0.53,1
1573_IanHolm_55_m.jpg,0.28,0.25,0.09,0
730_RonaldReagan_34_m.jpg,0.58,0.46,0.6,1
6072_WilliamShatner_47_m.jpg,0.55,0.48,0.23,1
3243_GeneHackman_63_m.jpg,0.64,0.47,0.12,1
1594_AlCorley_23_m.jpg,0.64,0.49,0.28,1
7849_AnthonyQuayle_69_m.jpg,0.55,0.5,0.4,1
9018_HumphreyBogard_45_m.jpg,0.59,0.43,0.48,1
3655_OmarSharif_59_m.jpg,0.58,0.52,0.5,1
3739_RogerAllam_54_m.jpg,0.6,0.5,0.43,1
11586_LindsayWagner_62_f.jpg,0.54,0.47,0.2,1
14223_IngridBergman_23_f.jpg,0.53,0.4,0.33,1
4683_JohnTravolta_37_m.jpg,0.62,0.43,0.48,1
12096_EvaMarieSaint_34_f.jpg,0.28,0.26,0.07,0
1503_GabrielGarciaMarquez_74_m.jpg,0.49,0.38,0.19,0
15619_KateOMara_68_f.jpg,0.56,0.5,0.29,1
3451_LeslieCaron_33_m.jpg,0.42,0.37,0.36,0
151_PaulmcCartney_21_m.jpg,0.6,0.39,0.39,1
4011_BurtReynolds_65_m.jpg,0.53,0.43,0.21,1
2779_MickJagger_33_m.jpg,0.53,0.41,0.2,1
6195_DickieMoore_17_m.jpg,0.34,0.27,0.32,0
7914_GeorgePeppard_44_m.jpg,0.55,0.44,0.32,1
665_TonyBlair_57_m.jpg,0.63,0.49,0.26,1
11207_MonicaVitti_64_f.jpg,0.41,0.33,0.14,0
13076_GraceKelly_20_f.jpg,0.51,0.36,0.52,1
5369_JohnMalkovich_35_m.jpg,0.59,0.5,0.42,1
5343_JohnDerek_28_m.jpg,0.5,0.38,0.27,0
8657_JamesStewart_29_m.jpg,0.62,0.36,0.38,1
9198_RichardBurton_42_m.jpg,0.38,0.26,0.53,0
10829_RaquelWelch_27_f.jpg,0.49,0.37,0.26,0
10845_RaquelWelch_60_f.jpg,0.6,0.5,0.56,1
8470_WilliamHolden_34_m.jpg,0.5,0.42,0.14,0
6946_BorisKarloff_75_m.jpg,0.55,0.53,0.24,1
8400_SpencerTracy_58_m.jpg,0.64,0.52,0.23,1
3568_MichaelYork_34_m.jpg,0.4,0.34,0.38,0
8928_ErnestBorgnine_61_m.jpg,0.43,0.4,0.5,0
3296_JackColeman_28_m.jpg,0.64,0.48,0.48,1
4332_MichaelPalin_62_m.jpg,0.5,0.44,0.38,0
8010_GiulianoGemma_67_m.jpg,0.47,0.42,0.2,0
6692_PeterGraves_69_m.jpg,0.52,0.44,0.03,1
8768_AlecGuinness_37_m.jpg,0.64,0.44,0.43,1
4978_TimothyDalton_51_m.jpg,0.55,0.46,0.12,1
2134_MelGibson_20_m.jpg,0.24,0.19,0.22,0
11675_MireilleDarc_46_f.jpg,0.54,0.46,0.32,1
15957_MartinLutherKing_38_m.jpg,0.5,0.36,0.38,0
13579_IreneDunne_69_f.jpg,0.53,0.49,0.2,1
4136_GenaRowlands_44_m.jpg,0.56,0.52,0.39,1
11568_LindsayWagner_25_f.jpg,0.47,0.37,0.45,0
7278_LeifErickson_31_m.jpg,0.53,0.45,0.32,1
6090_WilliamShatner_39_m.jpg,0.5,0.3,0.23,0
1885_AlanYoung_44_m.jpg,0.58,0.51,0.65,1
15217_DebraPaget_17_f.jpg,0.57,0.44,0.38,1
5921_HowardKeel_75_m.jpg,0.55,0.5,0.37,1
2511_DonJohnson_35_m.jpg,0.59,0.49,0.18,1
8302_RichardChamberlain_78_m.jpg,0.43,0.42,0.14,0
2905_SamElliott_65_m.jpg,0.54,0.48,0.21,1
7276_LeifErickson_29_m.jpg,0.52,0.4,0.32,1
693_GeorgeHWBush_84_m.jpg,0.57,0.39,0.0,1
15023_AnnMiller_45_f.jpg,0.62,0.54,0.65,1
10237_KathyBates_59_f.jpg,0.52,0.42,0.33,1
13135_JaneRussell_84_f.jpg,0.62,0.62,0.53,1
2031_JohnJames_32_m.jpg,0.6,0.48,0.31,1
10056_HelenHunt_43_f.jpg,0.66,0.52,0.73,1
2732_KevinBacon_48_m.jpg,0.67,0.54,0.38,1
11162_LizaMinelli_40_f.jpg,0.56,0.46,0.3,1
12578_DonnaReed_30_f.jpg,0.59,0.45,0.3,1
636_mitsotakis_75_m.jpg,0.54,0.41,0.38,1
8833_ArnoldSchwarzenegger_41_m.jpg,0.54,0.46,0.28,1
14264_JanetGaynor_31_f.jpg,0.64,0.44,0.15,1
11160_LizaMinelli_36_f.jpg,0.59,0.49,0.3,1
12398_UrsulaAndress_33_f.jpg,0.58,0.41,0.41,1
5789_BenGazzara_67_m.jpg,0.62,0.56,0.02,1
16415_Ross_50_f.jpg,0.45,0.34,0.0,0
8652_JamesStewart_69_m.jpg,0.59,0.42,0.14,1
8281_RichardChamberlain_41_m.jpg,0.48,0.41,0.06,0
2462_ClaudeRich_37_m.jpg,0.53,0.49,0.13,1
4314_MichaelPalin_35_m.jpg,0.49,0.41,0.22,0
7879_ChristopherPlummer_84_m.jpg,0.5,0.53,0.23,0
16432_Turner_73_f.jpg,0.49,0.43,0.47,0
11310_TanyaRoberts_21_f.jpg,0.59,0.45,0.3,1
15167_ConnieBooth_52_f.jpg,0.52,0.44,0.33,1
5312_JackLemon_65_m.jpg,0.54,0.42,0.69,1
13397_CelesteHolm_75_f.jpg,0.63,0.57,0.07,1
15375_JanePowell_21_f.jpg,0.48,0.38,0.69,0
2204_NickNolte_55_m.jpg,0.56,0.48,0.36,1
12921_BarbraStreisand_35_f.jpg,0.59,0.45,0.19,1
14283_JoanCrawford_61_f.jpg,0.55,0.39,0.37,1
522_AlKapone_30_m.jpg,0.45,0.33,0.3,0
3169_DerekJacobi_40_m.jpg,0.4,0.36,0.45,0
13323_AvaGardner_23_f.jpg,0.5,0.37,0.52,0
9873_LauraDern_16_f.jpg,0.6,0.45,0.14,1
12250_IsabelleAdjani_58_f.jpg,0.43,0.36,0.24,0
15859_StВphaneAudran_30_f.jpg,0.46,0.35,0.0,0
1284_MarieCurie_36_f.jpg,0.61,0.48,0.07,1
11877_BarbaraBouchet_69_f.jpg,0.53,0.47,0.4,1
4336_MichaelPalin_71_m.jpg,0.56,0.53,0.38,1
9715_DorisDay_29_f.jpg,0.57,0.42,0.79,1
585_QueenElizabet_35_f.jpg,0.54,0.49,0.04,1
11285_SophiaLoren_38_f.jpg,0.46,0.37,0.11,0
5124_ArmandAssante_34_m.jpg,0.57,0.45,0.24,1
11690_MireilleDarc_70_f.jpg,0.49,0.45,0.32,0
8587_DavidCarradine_38_m.jpg,0.58,0.5,0.3,1
8231_RandolphScott_54_m.jpg,0.56,0.49,0.43,1
12628_HedyLamarr_48_f.jpg,0.49,0.39,0.36,0
454_BerryGordy_23_m.jpg,0.58,0.37,0.58,1
14739_MarleneDietrich_58_f.jpg,0.62,0.54,0.45,1
5153_BobHope_41_m.jpg,0.46,0.41,0.14,0
14771_ShelleyWinters_52_f.jpg,0.53,0.4,0.55,1
2708_KevinBacon_26_m.jpg,0.64,0.49,0.17,1
11734_SusanSarandon_41_f.jpg,0.56,0.47,0.22,1
5502_MichaelKeaton_51_m.jpg,0.64,0.53,0.14,1
5686_RobertDeNiro_64_m.jpg,0.44,0.41,0.31,0
13758_RitaHayworth_24_f.jpg,0.54,0.41,0.14,1
6362_JamesArness_68_m.jpg,0.56,0.52,0.37,1
3590_MichaelYork_62_m.jpg,0.53,0.46,0.38,1
8810_AnthonyPerkins_54_m.jpg,0.3,0.25,0.44,0
3216_EliWallach_41_m.jpg,0.49,0.3,0.27,0
4402_RobertPowell_24_m.jpg,0.44,0.33,0.27,0
5027_WarrenBeatty_24_m.jpg,0.51,0.25,0.32,1
1945_JamesBest_32_m.jpg,0.4,0.37,0.6,0
185_JhonLenon_28_m.jpg,0.48,0.36,0.1,0
15521_JulieBishop_18_f.jpg,0.45,0.34,0.13,0
1196_ErnestRutherford_43_m.jpg,0.57,0.41,0.5,1
12619_HedyLamarr_19_f.jpg,0.45,0.35,0.05,0
15230_DebraPaget_28_f.jpg,0.55,0.42,0.38,1
7904_GeorgePeppard_27_m.jpg,0.54,0.41,0.29,1
5682_RobertDeNiro_34_m.jpg,0.46,0.36,0.31,0
8268_RichardChamberlain_26_m.jpg,0.48,0.38,0.39,0
12901_RuthGordon_78_f.jpg,0.39,0.36,0.03,0
1056_EnricoFermi_20_m.jpg,0.54,0.4,0.5,1
2514_DonJohnson_38_m.jpg,0.6,0.5,0.63,1
11194_MonicaVitti_42_f.jpg,0.5,0.38,0.43,0
11769_TildaSwinton_40_f.jpg,0.55,0.43,0.0,1
13825_VanessaRedgrave_61_f.jpg,0.52,0.46,0.38,1
9147_MichaelSarrazin_53_m.jpg,0.52,0.43,0.08,1
5301_JackLemon_25_m.jpg,0.51,0.39,0.69,1
15057_BettyGarrett_53_f.jpg,0.67,0.63,0.85,1
15797_SarahDouglas_38_f.jpg,0.53,0.44,0.0,1
14381_LorettaYoung_72_f.jpg,0.53,0.45,0.28,1
15989_MuhammadAli_21_m.jpg,0.5,0.34,0.3,0
11211_MonicaVitti_35_f.jpg,0.51,0.34,0.43,1
12101_EvaMarieSaint_41_f.jpg,0.59,0.55,0.2,1
7022_ChristopherWalken_66_m.jpg,0.63,0.57,0.1,1
8895_ChristopherEccleston_39_m.jpg,0.58,0.46,0.58,1
642_mitsotakis_35_m.jpg,0.56,0.25,0.38,1
8570_CliffRobertson_86_m.jpg,0.37,0.3,0.54,0
10294_MarietteHartley_53_f.jpg,0.38,0.32,0.56,0
9783_TomJones_69_f.jpg,0.56,0.49,0.35,1
1921_EdwardFox_48_m.jpg,0.55,0.47,0.17,1
6324_FernandoRey_64_m.jpg,0.55,0.49,0.31,1
1527_Bono_21_m.jpg,0.42,0.32,0.33,0
2901_SamElliott_61_m.jpg,0.56,0.49,0.15,1
3005_AlanRickman_28_m.jpg,0.53,0.41,0.41,1
10100_JaneBirkin_63_f.jpg,0.52,0.46,0.24,1
15279_DyanCannon_70_f.jpg,0.59,0.46,0.81,1
10710_MaggieSmith_54_f.jpg,0.32,0.26,0.03,0
5370_JohnMalkovich_37_m.jpg,0.51,0.42,0.42,1
3490_MarisaPavan_25_m.jpg,0.54,0.42,0.03,1
13712_NormaShearer_39_f.jpg,0.57,0.43,0.38,1
8084_JohnForsythe_65_m.jpg,0.59,0.52,0.37,1
15661_KatharineRoss_72_f.jpg,0.49,0.46,0.24,0
10054_HelenHunt_41_f.jpg,0.63,0.49,0.73,1
15894_StВphaneAudran_75_f.jpg,0.5,0.48,0.0,0
9476_MaximilianShell_42_m.jpg,0.58,0.52,0.53,1
1888_AlanYoung_50_m.jpg,0.58,0.52,0.65,1
2337_AbeVigoda_62_m.jpg,0.68,0.63,0.29,1
1287_MarieCurie_44_f.jpg,0.63,0.46,0.29,1
13107_GretaGarbo_47_f.jpg,0.48,0.33,0.17,0
15196_CydCharisse_63_f.jpg,0.54,0.51,0.57,1
130_MickJagger_39_m.jpg,0.54,0.4,0.09,1
2584_GeneWilder_44_m.jpg,0.59,0.52,0.17,1
5516_NicolasSarkozy_23_m.jpg,0.45,0.35,0.4,0
7007_ChristopherWalken_45_m.jpg,0.58,0.48,0.2,1
12616_FrancesDee_93_f.jpg,0.5,0.32,0.35,0
14881_BernadetteLafont_46_f.jpg,0.44,0.37,0.26,0
11043_EmmaThompson_55_f.jpg,0.54,0.47,0.37,1
10450_BetteMidler_40_f.jpg,0.53,0.41,0.06,1
11827_AnjelicaHuston_52_f.jpg,0.58,0.48,0.43,1
1816_TomHulce_47_m.jpg,0.56,0.45,0.06,1
3865_SteveMartin_35_m.jpg,0.63,0.56,0.55,1
9044_JeanClaudeVanDamme_29_m.jpg,0.56,0.42,0.24,1
5644_PeterOToole_71_m.jpg,0.57,0.46,0.2,1
14633_BarbaraStanwyck_26_f.jpg,0.57,0.44,0.53,1
14096_RomySchneider_29_f.jpg,0.44,0.33,0.39,0
15876_StВphaneAudran_49_f.jpg,0.55,0.47,0.0,1
16163_SidneyPoitier_61_m.jpg,0.55,0.51,0.31,1
6022_JohnHuston_80_m.jpg,0.53,0.51,0.06,1
10471_BetteMidler_54_f.jpg,0.6,0.45,0.75,1
11356_VirnaLisi_23_f.jpg,0.42,0.29,0.06,0
10136_JoanCusack_22_f.jpg,0.49,0.37,0.18,0
13215_RoyScheider_40_f.jpg,0.62,0.54,0.21,1
3401_JohnLithgow_63_m.jpg,0.63,0.54,0.44,1
2_MariaCallas_33_f.jpg,0.6,0.43,0.39,1
3644_OmarSharif_39_m.jpg,0.58,0.5,0.25,1
5127_ArmandAssante_39_m.jpg,0.44,0.35,0.24,0
15972_MuhammadAli_12_m.jpg,0.43,0.33,0.15,0
9278_BurtLancaster_39_m.jpg,0.61,0.48,0.42,1
5302_JackLemon_28_m.jpg,0.53,0.4,0.69,1
8647_JamesStewart_45_m.jpg,0.59,0.45,0.1,1
4448_StevenSeagal_54_m.jpg,0.56,0.47,0.08,1
3232_GeneHackman_42_m.jpg,0.65,0.55,0.36,1
4361_RalphMacchio_46_m.jpg,0.65,0.52,0.66,1
3222_EliWallach_42_m.jpg,0.53,0.29,0.27,1
3079_BruceWillis_38_m.jpg,0.53,0.43,0.13,1
6626_MelFerrer_36_m.jpg,0.6,0.53,0.29,1
5860_HerbertLom_54_m.jpg,0.45,0.41,0.48,0
12500_AnneBaxter_31_f.jpg,0.52,0.42,0.4,1
743_RonaldReagan_58_m.jpg,0.53,0.45,0.6,1
3147_DannyDeVito_50_m.jpg,0.59,0.5,0.35,1
12102_EvaMarieSaint_42_f.jpg,0.58,0.54,0.63,1
12275_JoanneWoodward_44_f.jpg,0.58,0.35,0.24,1
8393_SpencerTracy_63_m.jpg,0.62,0.45,0.23,1
2415_BillMurray_55_m.jpg,0.67,0.56,0.0,1
9680_MegRyan_33_f.jpg,0.44,0.35,0.15,0
14523_AudreyHepburn_33_f.jpg,0.52,0.38,0.29,1
11670_MireilleDarc_39_f.jpg,0.53,0.45,0.39,1
8158_LorneGreene_64_m.jpg,0.57,0.5,0.46,1
4009_BurtReynolds_51_m.jpg,0.5,0.36,0.23,0
6804_RoyScheider_50_m.jpg,0.51,0.39,0.36,1
7371_LyleTalbot_30_m.jpg,0.42,0.33,0.38,0
930_FranklinDRoosevelt_56_m.jpg,0.59,0.42,0.37,1
16440_Tyson_90_f.jpg,0.46,0.18,0.47,0
3103_ChuckNorris_37_m.jpg,0.48,0.43,0.32,0
11153_LizaMinelli_27_f.jpg,0.52,0.4,0.5,1
6475_JohnnyCash_21_m.jpg,0.56,0.43,0.55,1
9565_MarcelloMastroianni_16_m.jpg,0.43,0.34,0.38,0
13087_GretaGarbo_23_f.jpg,0.5,0.38,0.17,0
8194_PeterUstinov_68_m.jpg,0.53,0.34,0.17,1
12594_DonnaReed_55_f.jpg,0.61,0.48,0.59,1
1796_TomHulce_21_m.jpg,0.49,0.37,0.5,0
14902_KatharineHepburn_38_f.jpg,0.4,0.35,0.38,0
11597_MargeChampion_30_f.jpg,0.58,0.46,0.82,1
10410_BarbaraBain_40_f.jpg,0.56,0.51,0.03,1
3856_SteveKanaly_52_m.jpg,0.54,0.46,0.22,1
13858_AnneBancroft_22_f.jpg,0.47,0.3,0.28,0
7851_AnthonyQuayle_75_m.jpg,0.56,0.55,0.2,1
16183_BillCosby_28_m.jpg,0.51,0.39,0.52,1
13694_NormaShearer_34_f.jpg,0.6,0.44,0.38,1
3888_TomasMilian_28_m.jpg,0.42,0.33,0.5,0
5920_HowardKeel_85_m.jpg,0.56,0.57,0.11,1
10307_TerryMoore_19_f.jpg,0.34,0.27,0.11,0
10498_DianneWiest_62_f.jpg,0.48,0.42,0.17,0
10422_BarbaraBain_59_f.jpg,0.36,0.32,0.24,0
5310_JackLemon_67_m.jpg,0.51,0.38,0.14,1
16058_WillSmith_25_m.jpg,0.58,0.43,0.17,1
8063_HorstBuchholz_70_m.jpg,0.41,0.38,0.06,0
10238_KathyBates_60_f.jpg,0.3,0.25,0.08,0
344_Onasis_65_m.jpg,0.5,0.32,0.44,0
8689_MurrayHamilton_30_m.jpg,0.6,0.46,0.42,1
4481_WilliamDafoe_52_m.jpg,0.69,0.56,0.32,1
927_FranklinDRoosevelt_38_m.jpg,0.55,0.44,0.37,1
12614_FrancesDee_90_f.jpg,0.46,0.29,0.07,0
12207_ImeldaStaunton_48_f.jpg,0.5,0.4,0.04,0
16260_NelsonMandela_34_m.jpg,0.53,0.21,0.24,1
1023_StephenHawking_45_m.jpg,0.52,0.33,0.25,1
9768_TomJones_50_f.jpg,0.58,0.44,0.27,1
8022_HenryFonda_52_m.jpg,0.64,0.55,0.5,1
1546_Bono_43_m.jpg,0.46,0.36,0.33,0
16425_Turner_44_f.jpg,0.48,0.4,0.0,0
1427_ErnestHemingway_51_m.jpg,0.49,0.36,0.27,0
13817_VanessaRedgrave_51_f.jpg,0.36,0.32,0.38,0
1441_FriedrichNietzsche_17_m.jpg,0.52,0.36,0.16,1
12244_IsabelleAdjani_54_f.jpg,0.42,0.34,0.42,0
4717_KostasVoutsas_65_m.jpg,0.47,0.39,0.17,0
4270_KevinCostner_37_m.jpg,0.61,0.5,0.15,1
6549_LeeJCobb_28_m.jpg,0.34,0.26,0.0,0
11967_AngelaLansbury_53_f.jpg,0.38,0.33,0.1,0
4697_JohnTravolta_24_m.jpg,0.54,0.34,0.07,1
15418_JanePowell_81_f.jpg,0.65,0.63,0.06,1
6989_ChristopherWalken_25_m.jpg,0.58,0.45,0.35,1
587_QueenElizabet_80_f.jpg,0.43,0.29,0.04,0
468_ConradHilton_32_m.jpg,0.46,0.25,0.62,0
10408_BarbaraBain_38_f.jpg,0.56,0.51,0.24,1
8554_CliffRobertson_40_m.jpg,0.57,0.52,0.54,1
2120_MelBrooks_76_m.jpg,0.51,0.48,0.07,1
12813_MaryTylerMoore_29_f.jpg,0.56,0.43,0.78,1
2322_SamNeill_65_m.jpg,0.45,0.4,0.18,0
110_PaulAnka_57_m.jpg,0.57,0.35,0.46,1
12603_FrancesDee_37_f.jpg,0.59,0.48,0.3,1
15625_KatharineRoss_22_f.jpg,0.44,0.34,0.24,0
12829_MaryTylerMoore_44_f.jpg,0.6,0.52,0.11,1
3306_JackColeman_46_m.jpg,0.57,0.45,0.48,1
7670_UgoTognazzi_30_m.jpg,0.48,0.36,0.03,0
3228_GeneHackman_37_m.jpg,0.6,0.52,0.36,1
4722_MichaelCaine_52_m.jpg,0.59,0.43,0.45,1
9228_RobertMitchum_52_m.jpg,0.54,0.4,0.5,1
8206_PeterUstinov_28_m.jpg,0.51,0.27,0.21,1
3136_DannyDeVito_16_m.jpg,0.41,0.33,0.35,0
9746_DorisDay_34_f.jpg,0.43,0.25,0.1,0
4006_BurtReynolds_37_m.jpg,0.5,0.3,0.23,0
15551_JulieHagerty_24_f.jpg,0.28,0.22,0.12,0
14807_SilvanaMangano_39_f.jpg,0.54,0.42,0.55,1
14572_JenniferJones_33_f.jpg,0.57,0.41,0.0,1
7979_GiulianoGemma_26_m.jpg,0.46,0.36,0.33,0
12395_UrsulaAndress_30_f.jpg,0.57,0.38,0.41,1
16084_DannyGlover_43_m.jpg,0.46,0.39,0.0,0
2764_LiamNeeson_54_m.jpg,0.6,0.51,0.18,1
1471_RabindranathTagore_45_m.jpg,0.52,0.31,0.25,1
14708_ElizabethTaylor_28_f.jpg,0.56,0.29,0.5,1
11817_AnjelicaHuston_40_f.jpg,0.53,0.44,0.3,1
8386_SpencerTracy_38_m.jpg,0.59,0.46,0.23,1
14412_MaryPickford_37_f.jpg,0.57,0.38,0.3,1
9358_GregoryPeck_39_m.jpg,0.47,0.4,0.14,0
68_Pele_12_m.jpg,0.52,0.25,0.44,1
15928_VeronicaLake_27_f.jpg,0.49,0.37,0.0,0
11115_JuneLockhart_18_f.jpg,0.54,0.45,0.72,1
12918_BarbraStreisand_20_f.jpg,0.47,0.34,0.1,0
2561_GaryOldman_44_m.jpg,0.55,0.43,0.11,1
8456_WalterPidgeon_68_m.jpg,0.56,0.52,0.5,1
2883_SamElliott_41_m.jpg,0.48,0.42,0.31,0
13920_BettyGrable_22_f.jpg,0.6,0.45,0.6,1
15613_KateOMara_58_f.jpg,0.59,0.51,0.46,1
12384_UrsulaAndress_31_f.jpg,0.59,0.48,0.41,1
716_RonaldReagan_70_m.jpg,0.58,0.27,0.6,1
989_CarlSagan_21_m.jpg,0.52,0.38,0.17,1
4507_CarlosSantana_40_m.jpg,0.38,0.28,0.22,0
16096_DannyGlover_68_m.jpg,0.49,0.38,0.03,0
12193_ImeldaStaunton_32_f.jpg,0.49,0.41,0.46,0
16034_MorganFreeman_67_m.jpg,0.52,0.32,0.32,1
551_angelamerkel_20_f.jpg,0.53,0.27,0.07,1
13357_BetteDavis_47_f.jpg,0.61,0.49,0.39,1
7673_UgoTognazzi_33_m.jpg,0.51,0.43,0.03,1
619_Gorbachev_60_m.jpg,0.55,0.39,0.2,1
14145_VivienLeigh_24_f.jpg,0.4,0.29,0.64,0
9896_RoseMarie_42_f.jpg,0.52,0.5,0.63,1
14787_SilvanaMangano_17_f.jpg,0.55,0.42,0.55,1
9453_EdwardGRobinson_64_m.jpg,0.54,0.49,0.43,1
11611_MargeChampion_65_f.jpg,0.56,0.54,0.12,1
1819_TomHulce_50_m.jpg,0.52,0.42,0.5,1
15049_BettyGarrett_33_f.jpg,0.55,0.51,0.85,1
1784_TomHanks_48_m.jpg,0.61,0.49,0.31,1
13883_AnnieGirardot_33_f.jpg,0.35,0.31,0.06,0
5546_NicolasSarkozy_58_m.jpg,0.69,0.58,0.43,1
7225_JosephCotten_60_m.jpg,0.51,0.45,0.19,1
10828_RaquelWelch_26_f.jpg,0.54,0.41,0.26,1
10922_Arletty_57_f.jpg,0.59,0.52,0.45,1
12831_MaryTylerMoore_48_f.jpg,0.55,0.48,0.78,1
10260_LivUllmann_52_f.jpg,0.58,0.51,0.37,1
5966_JeanMarais_45_m.jpg,0.55,0.5,0.21,1
16472_SerenaWilliams_21_f.jpg,0.47,0.33,0.17,0
9236_VittorioGassman_24_m.jpg,0.53,0.42,0.03,1
3229_GeneHackman_38_m.jpg,0.63,0.54,0.27,1
8193_PeterUstinov_43_m.jpg,0.45,0.36,0.17,0
11948_AngelaLansbury_20_f.jpg,0.52,0.43,0.19,1
2626_JamesWoods_56_m.jpg,0.71,0.6,0.3,1
8201_PeterUstinov_40_m.jpg,0.58,0.38,0.31,1
8331_RichardCrenna_55_m.jpg,0.43,0.37,0.12,0
3705_RingoStarr_58_m.jpg,0.53,0.46,0.14,1
5929_JackLarson_32_m.jpg,0.43,0.4,0.44,0
13840_VanessaRedgrave_76_f.jpg,0.55,0.52,0.38,1
16102_DannyGlover_71_m.jpg,0.48,0.37,0.48,0
7570_RobertRyan_44_m.jpg,0.55,0.46,0.26,1
7915_GeorgePeppard_45_m.jpg,0.56,0.45,0.12,1
10212_JulieAdams_73_f.jpg,0.55,0.53,0.58,1
7158_JohnGarfield_7_m.jpg,0.36,0.27,0.16,0
10667_LuiseRainer_30_f.jpg,0.51,0.37,0.02,1
4509_CarlosSantana_48_m.jpg,0.57,0.43,0.41,1
15308_EdwigeFenech_36_f.jpg,0.51,0.42,0.43,1
136_PaulmcCartney_34_m.jpg,0.36,0.26,0.18,0
13371_BetteDavis_48_f.jpg,0.54,0.38,0.39,1
688_GeorgeHWBush_20_m.jpg,0.42,0.34,0.18,0
114_MickJagger_22_m.jpg,0.52,0.39,0.33,1
9876_LauraDern_21_f.jpg,0.53,0.4,0.0,1
1788_TomHanks_51_m.jpg,0.59,0.48,0.03,1
10272_MarietteHartley_22_f.jpg,0.53,0.41,0.28,1
9569_MarcelloMastroianni_27_m.jpg,0.57,0.44,0.07,1
4411_RobertPowell_35_m.jpg,0.26,0.21,0.03,0
16070_WillSmith_36_m.jpg,0.65,0.49,0.76,1
7912_GeorgePeppard_37_m.jpg,0.52,0.43,0.06,1
3988_BurtReynolds_49_m.jpg,0.56,0.48,0.28,1
13040_GeraldineChaplin_51_f.jpg,0.52,0.43,0.12,1
4700_JohnTravolta_31_m.jpg,0.42,0.28,0.48,0
7001_ChristopherWalken_38_m.jpg,0.49,0.41,0.35,0
15742_MaryTamm_42_f.jpg,0.59,0.47,0.38,1
14256_JanetGaynor_32_f.jpg,0.62,0.49,0.12,1
14228_IngridBergman_57_f.jpg,0.52,0.33,0.33,1
13523_HelenHayes_32_f.jpg,0.53,0.44,0.47,1
959_Gaddafi_30_m.jpg,0.45,0.31,0.1,0
5950_JeanMarais_24_m.jpg,0.45,0.35,0.29,0
1348_Soljenitsyne_57_m.jpg,0.45,0.31,0.0,0
2920_ScottGlenn_40_m.jpg,0.51,0.45,0.4,1
6638_MelFerrer_57_m.jpg,0.65,0.59,0.54,1
300_MichaelBloomberg_71_m.jpg,0.6,0.39,0.61,1
5453_MartinScorsese_38_m.jpg,0.51,0.43,0.13,1
2601_GeneWilder_79_m.jpg,0.38,0.39,0.17,0
13629_JessicaTandy_76_f.jpg,0.35,0.32,0.54,0
13873_AnneBancroft_25_f.jpg,0.47,0.23,0.53,0
5105_AnthonyHopkins_60_m.jpg,0.6,0.47,0.36,1
11267_ShirleyJones_70_f.jpg,0.62,0.55,0.88,1
14918_KatharineHepburn_33_f.jpg,0.56,0.31,0.35,1
6175_DenzelWashington_15_m.jpg,0.55,0.37,0.56,1
