Image,MS,Adj_MS,Emotion_Similarity,label,Transformed_Log_Combined_Score
3003_WoodyAllen_67_m.jpg,0.54,0.44,0.2,1,0.37
6347_JamesArness_41_m.jpg,0.48,0.42,0.34,0,0.49
12222_IsabelleAdjani_19_f.jpg,0.44,0.34,0.24,0,0.37
13757_RitaHayworth_23_f.jpg,0.47,0.35,0.39,0,0.52
5548_NicolasSarkozy_60_m.jpg,0.66,0.57,0.4,1,0.61
4895_RomanPolanski_40_m.jpg,0.55,0.47,0.1,1,0.26
4080_ClintWalker_76_m.jpg,0.61,0.58,0.19,1,0.4
6463_JohnVernon_53_m.jpg,0.55,0.47,0.22,1,0.39
7566_RobertRyan_38_m.jpg,0.61,0.51,0.39,1,0.58
9136_MichaelSarrazin_34_m.jpg,0.46,0.38,0.04,0,0.16
4115_DickVanDyke_79_m.jpg,0.52,0.51,0.46,1,0.63
13395_CelesteHolm_63_f.jpg,0.69,0.57,0.1,1,0.3
6610_LouCostello_43_m.jpg,0.68,0.54,0.14,1,0.34
15688_KathrynGrayson_53_f.jpg,0.57,0.49,0.53,1,0.69
10898_TippiHedren_71_f.jpg,0.65,0.58,0.42,1,0.63
404_SteveJobsb_28_m.jpg,0.49,0.32,0.15,0,0.27
4254_JeffreyJones_54_m.jpg,0.6,0.5,0.06,1,0.23
9351_GeorgesMarchal_60_m.jpg,0.54,0.47,0.44,1,0.6
7017_ChristopherWalken_60_m.jpg,0.46,0.4,0.35,0,0.49
7739_VincentPrice_73_m.jpg,0.52,0.49,0.14,1,0.31
11022_EllenBurstyn_71_f.jpg,0.4,0.34,0.24,0,0.36
113_MickJagger_65_m.jpg,0.55,0.24,0.29,1,0.4
2615_JamesWoods_42_m.jpg,0.67,0.56,0.2,1,0.41
11940_CatherineSpaak_61_f.jpg,0.54,0.45,0.5,1,0.65
5986_JeanMarais_84_m.jpg,0.48,0.48,0.29,0,0.46
13554_HelenHayes_70_f.jpg,0.6,0.49,0.47,1,0.64
10244_LivUllmann_24_f.jpg,0.48,0.38,0.37,0,0.51
3760_RutgerHauer_38_m.jpg,0.49,0.4,0.11,0,0.25
16297_Carroll_33_f.jpg,0.41,0.34,0.14,0,0.26
6327_FernandoRey_70_m.jpg,0.48,0.45,0.09,0,0.24
14487_SusanHayward_27_f.jpg,0.46,0.35,0.34,0,0.47
12379_UrsulaAndress_27_f.jpg,0.55,0.42,0.38,1,0.54
2442_ChevyChase_63_m.jpg,0.7,0.54,0.03,1,0.21
8600_DavidCarradine_67_m.jpg,0.64,0.53,0.13,1,0.32
14968_AmandaBlake_55_f.jpg,0.47,0.4,0.13,0,0.27
15704_MargaretNolan_22_f.jpg,0.55,0.42,0.4,1,0.56
10644_LuiseRainer_26_f.jpg,0.55,0.42,0.36,1,0.52
4153_GenaRowlands_70_m.jpg,0.56,0.51,0.24,1,0.43
13912_BettyGrable_13_f.jpg,0.58,0.44,0.6,1,0.74
4300_KirkDouglas_60_m.jpg,0.53,0.34,0.44,1,0.57
7149_JeanPaulBelmondo_63_m.jpg,0.57,0.5,0.41,1,0.59
10903_TippiHedren_79_f.jpg,0.62,0.6,0.31,1,0.52
10027_HelenHunt_10_f.jpg,0.51,0.39,0.05,1,0.18
15002_AnnMiller_16_f.jpg,0.53,0.42,0.17,1,0.33
9788_TomJones_74_f.jpg,0.53,0.49,0.35,1,0.53
9228_RobertMitchum_52_m.jpg,0.54,0.4,0.5,1,0.64
2124_MelBrooks_80_m.jpg,0.64,0.61,0.45,1,0.66
13947_DeborahKerr_36_f.jpg,0.6,0.46,0.57,1,0.72
8890_ChristopherEccleston_33_m.jpg,0.54,0.43,0.58,1,0.71
9562_RicardoMontalbаn_82_m.jpg,0.48,0.48,0.0,0,0.14
4359_RalphMacchio_44_m.jpg,0.66,0.52,0.66,1,0.81
14709_ElizabethTaylor_33_f.jpg,0.59,0.33,0.33,1,0.47
3471_LeslieCaron_70_m.jpg,0.31,0.28,0.13,0,0.22
5974_JeanMarais_57_m.jpg,0.5,0.46,0.21,0,0.38
1950_JamesBest_37_m.jpg,0.37,0.34,0.14,0,0.25
879_WinstonChurchill_65_m.jpg,0.64,0.48,0.41,1,0.59
12407_UrsulaAndress_25_f.jpg,0.53,0.32,0.41,1,0.54
7515_RichardBoone_47_m.jpg,0.58,0.48,0.14,1,0.31
11572_LindsayWagner_33_f.jpg,0.59,0.51,0.45,1,0.63
15308_EdwigeFenech_36_f.jpg,0.51,0.42,0.43,1,0.58
2886_SamElliott_44_m.jpg,0.54,0.47,0.18,1,0.35
8998_GeorgeCScott_55_m.jpg,0.46,0.36,0.38,0,0.51
11620_MargeChampion_93_f.jpg,0.63,0.64,0.82,1,0.95
14580_JenniferJones_43_f.jpg,0.57,0.38,0.48,1,0.62
8335_RichardCrenna_61_m.jpg,0.6,0.52,0.38,1,0.57
16129_SamuelJacksonn_56_m.jpg,0.58,0.49,0.03,1,0.19
5844_HerbertLom_33_m.jpg,0.49,0.45,0.48,0,0.63
12023_DebbieReynolds_23_f.jpg,0.36,0.28,0.6,0,0.67
3515_MarisaPavan_83_m.jpg,0.5,0.5,0.5,0,0.66
7999_GiulianoGemma_48_m.jpg,0.5,0.42,0.33,0,0.49
5194_CharlesGrodin_59_m.jpg,0.52,0.47,0.33,1,0.5
1106_CharlesDarwin_62_m.jpg,0.62,0.46,0.17,1,0.35
14955_AmandaBlake_30_f.jpg,0.57,0.42,0.39,1,0.55
12614_FrancesDee_90_f.jpg,0.46,0.29,0.07,0,0.17
8179_PatrickSwayze_52_m.jpg,0.6,0.48,0.35,1,0.53
4515_CarlosSantana_61_m.jpg,0.3,0.25,0.22,0,0.3
1752_TimCurry_61_m.jpg,0.56,0.48,0.36,1,0.54
15512_JeanetteMacDonald_56_f.jpg,0.57,0.48,0.6,1,0.74
13352_BetteDavis_37_f.jpg,0.54,0.46,0.11,1,0.27
12268_JoanneWoodward_66_f.jpg,0.62,0.51,0.44,1,0.62
15991_MuhammadAli_31_m.jpg,0.45,0.31,0.3,0,0.42
5373_JohnMalkovich_39_m.jpg,0.47,0.39,0.06,0,0.19
964_Gaddafi_40_m.jpg,0.56,0.39,0.17,1,0.32
14133_SusannahYork_57_f.jpg,0.6,0.5,0.23,1,0.42
5020_WarrenBeatty_72_m.jpg,0.58,0.45,0.29,1,0.46
319_MichaelBloomberg_69_m.jpg,0.51,0.41,0.09,1,0.23
4455_StevenSeagal_61_m.jpg,0.42,0.37,0.52,0,0.63
11251_ShirleyJones_32_f.jpg,0.61,0.55,0.88,1,0.97
13970_DeborahKerr_30_f.jpg,0.59,0.35,0.57,1,0.69
5938_JackLarson_73_m.jpg,0.59,0.52,0.44,1,0.62
10784_OrnellaMuti_50_f.jpg,0.45,0.37,0.34,0,0.48
3511_MarisaPavan_75_m.jpg,0.53,0.49,0.5,1,0.66
10845_RaquelWelch_60_f.jpg,0.6,0.5,0.56,1,0.72
12214_ImeldaStaunton_55_f.jpg,0.59,0.5,0.15,1,0.33
10905_Arletty_34_f.jpg,0.53,0.48,0.19,1,0.36
5241_DavidMcCallum_59_m.jpg,0.62,0.53,0.34,1,0.54
5618_PeterFalk_68_m.jpg,0.31,0.29,0.27,0,0.37
7840_AnthonyQuayle_56_m.jpg,0.53,0.45,0.03,1,0.17
9559_RicardoMontalbаn_74_m.jpg,0.6,0.57,0.0,1,0.17
8733_RichardAttenborough_35_m.jpg,0.49,0.37,0.06,0,0.18
15597_KateOMara_41_f.jpg,0.29,0.24,0.46,0,0.53
7075_FessParker_51_m.jpg,0.63,0.55,0.11,1,0.3
14060_JudyHolliday_27_f.jpg,0.56,0.42,0.1,1,0.25
6441_JoanLorring_40_m.jpg,0.51,0.39,0.38,1,0.53
15761_PamelaSueMartin_28_f.jpg,0.58,0.44,0.37,1,0.54
1883_AlanYoung_42_m.jpg,0.57,0.5,0.65,1,0.79
16093_DannyGlover_58_m.jpg,0.58,0.47,0.03,1,0.18
8253_ReginaldOwen_56_m.jpg,0.45,0.4,0.11,0,0.24
5933_JackLarson_57_m.jpg,0.62,0.59,0.04,1,0.23
5388_JohnMalkovich_54_m.jpg,0.61,0.52,0.16,1,0.35
15692_KathrynGrayson_68_f.jpg,0.55,0.49,0.14,1,0.31
15358_ErinGray_54_f.jpg,0.56,0.47,0.69,1,0.81
12065_ElsaMartinelli_34_f.jpg,0.52,0.47,0.43,1,0.59
13761_RitaHayworth_28_f.jpg,0.58,0.44,0.0,1,0.14
4756_MichelPiccoli_50_m.jpg,0.47,0.41,0.26,0,0.41
12189_GlendaJackson_58_f.jpg,0.56,0.44,0.19,1,0.36
3807_StacyKeach_37_m.jpg,0.5,0.44,0.05,0,0.19
10188_JoanLeslie_83_f.jpg,0.45,0.42,0.37,0,0.52
3526_MartinSheen_38_m.jpg,0.45,0.4,0.13,0,0.27
11584_LindsayWagner_60_f.jpg,0.34,0.28,0.1,0,0.19
10203_JulieAdams_50_f.jpg,0.51,0.46,0.58,1,0.72
7293_LeifErickson_57_m.jpg,0.57,0.47,0.23,1,0.41
13148_JaneWyman_45_f.jpg,0.6,0.43,0.36,1,0.53
12100_EvaMarieSaint_40_f.jpg,0.55,0.52,0.63,1,0.78
3974_BurtReynolds_21_m.jpg,0.47,0.38,0.21,0,0.35
12485_AnnaMassey_66_f.jpg,0.55,0.47,0.15,1,0.32
6621_MelFerrer_34_m.jpg,0.62,0.56,0.54,1,0.72
5386_JohnMalkovich_50_m.jpg,0.6,0.5,0.42,1,0.6
12987_ClaudiaCardinale_34_f.jpg,0.49,0.41,0.03,0,0.16
3453_LeslieCaron_36_m.jpg,0.35,0.32,0.08,0,0.18
195_JhonLenon_30_m.jpg,0.52,0.38,0.45,1,0.59
2701_KevinBacon_21_m.jpg,0.5,0.38,0.38,0,0.52
3195_EliWallach_77_m.jpg,0.55,0.26,0.17,1,0.29
15331_EdwigeFenech_64_f.jpg,0.46,0.41,0.3,0,0.45
6949_BorisKarloff_81_m.jpg,0.56,0.58,0.24,1,0.44
9710_DorisDay_25_f.jpg,0.43,0.32,0.1,0,0.21
1858_TomJones_65_m.jpg,0.55,0.38,0.1,1,0.24
14091_RomySchneider_25_f.jpg,0.29,0.22,0.39,0,0.46
4370_RobertDuvall_30_m.jpg,0.49,0.39,0.07,0,0.2
1159_FrederickSanger_78_m.jpg,0.61,0.47,0.6,1,0.75
7992_GiulianoGemma_39_m.jpg,0.47,0.4,0.33,0,0.48
63_Pele_58_m.jpg,0.3,0.21,0.08,0,0.14
6590_LexBarker_43_m.jpg,0.29,0.23,0.42,0,0.49
10906_Arletty_35_f.jpg,0.61,0.55,0.45,1,0.64
2490_ClaudeRich_76_m.jpg,0.5,0.47,0.23,0,0.4
13610_JessicaTandy_38_f.jpg,0.51,0.47,0.14,1,0.3
11038_EmmaThompson_44_f.jpg,0.57,0.46,0.37,1,0.54
13698_NormaShearer_37_f.jpg,0.46,0.33,0.38,0,0.5
7327_LinoVentura_61_m.jpg,0.53,0.46,0.2,1,0.37
9899_RoseMarie_50_f.jpg,0.49,0.46,0.63,0,0.75
575_MargaretThatcher_19_f.jpg,0.52,0.22,0.27,1,0.37
13353_BetteDavis_48_f.jpg,0.62,0.5,0.11,1,0.29
6452_JohnVernon_38_m.jpg,0.54,0.45,0.41,1,0.57
9486_MaximilianShell_59_m.jpg,0.6,0.54,0.53,1,0.71
13975_GloriaSwanson_22_f.jpg,0.5,0.39,0.41,0,0.55
15558_JulieHagerty_32_f.jpg,0.48,0.4,0.65,0,0.75
11055_JeanneMoreau_37_f.jpg,0.43,0.39,0.26,0,0.4
10323_TerryMoore_53_f.jpg,0.43,0.38,0.11,0,0.24
15481_JeanetteMacDonald_41_f.jpg,0.55,0.44,0.6,1,0.73
1744_TimCurry_53_m.jpg,0.62,0.52,0.28,1,0.48
6090_WilliamShatner_39_m.jpg,0.5,0.3,0.23,0,0.35
14142_VivienLeigh_6_f.jpg,0.42,0.32,0.21,0,0.33
12352_MyrnaLoy_34_f.jpg,0.65,0.5,0.55,1,0.72
7196_JohnWayne_49_m.jpg,0.52,0.43,0.38,1,0.54
2199_NickNolte_50_m.jpg,0.39,0.34,0.36,0,0.48
5296_JackLemon_17_m.jpg,0.5,0.39,0.03,0,0.15
1248_AndreMarieAmpКre_25_m.jpg,0.54,0.39,0.0,1,0.12
14161_EstherWilliams_25_f.jpg,0.69,0.55,0.88,1,0.98
2460_ClaudeRich_35_m.jpg,0.42,0.39,0.21,0,0.35
3142_DannyDeVito_43_m.jpg,0.54,0.46,0.0,1,0.14
6348_JamesArness_46_m.jpg,0.51,0.44,0.13,1,0.29
12058_ElsaMartinelli_20_f.jpg,0.45,0.36,0.3,0,0.44
4888_RomanPolanski_38_m.jpg,0.6,0.52,0.4,1,0.59
1440_FriedrichNietzsche_20_m.jpg,0.41,0.29,0.16,0,0.27
16060_WillSmith_26_m.jpg,0.62,0.46,0.76,1,0.87
13015_GeraldineChaplin_25_f.jpg,0.54,0.42,0.42,1,0.57
16286_campbell_41_f.jpg,0.45,0.34,0.36,0,0.49
4846_RobertRedford_68_m.jpg,0.47,0.39,0.48,0,0.61
3768_RutgerHauer_51_m.jpg,0.48,0.4,0.11,0,0.25
3663_OmarSharif_75_m.jpg,0.55,0.52,0.5,1,0.67
15198_CydCharisse_67_f.jpg,0.59,0.55,0.57,1,0.74
5626_PeterFalk_80_m.jpg,0.55,0.54,0.32,1,0.51
13023_GeraldineChaplin_29_f.jpg,0.44,0.33,0.19,0,0.31
14196_GeraldinePage_26_f.jpg,0.24,0.17,0.14,0,0.19
13951_DeborahKerr_46_f.jpg,0.58,0.41,0.13,1,0.29
283_PabloPicasso_39_m.jpg,0.56,0.19,0.31,1,0.41
5967_JeanMarais_47_m.jpg,0.5,0.45,0.29,0,0.45
9962_ElkeSommer_44_f.jpg,0.45,0.38,0.19,0,0.33
140_PaulmcCartney_64_m.jpg,0.47,0.25,0.18,0,0.28
2894_SamElliott_52_m.jpg,0.48,0.41,0.18,0,0.33
2307_SamNeill_48_m.jpg,0.6,0.5,0.36,1,0.55
6261_DirkBogarde_65_m.jpg,0.57,0.52,0.12,1,0.3
15070_BettyGarrett_74_f.jpg,0.63,0.59,0.85,1,0.96
13593_JeanPeters_31_f.jpg,0.58,0.46,0.23,1,0.41
3095_BruceWillis_55_m.jpg,0.61,0.51,0.29,1,0.48
6607_LouCostello_40_m.jpg,0.72,0.57,0.33,1,0.55
14946_AmandaBlake_26_f.jpg,0.53,0.4,0.39,1,0.54
3436_KevinSpacey_47_m.jpg,0.71,0.57,0.39,1,0.6
1314_AlbertCamus_17_m.jpg,0.56,0.43,0.13,1,0.29
15235_DebraPaget_34_f.jpg,0.29,0.23,0.38,0,0.45
7732_VincentPrice_55_m.jpg,0.55,0.48,0.09,1,0.25
15032_AnnMiller_60_f.jpg,0.6,0.52,0.65,1,0.8
16214_RichardPryor_37_m.jpg,0.58,0.44,0.07,1,0.22
13033_GeraldineChaplin_39_f.jpg,0.42,0.34,0.12,0,0.24
12733_JenniferAniston_16_f.jpg,0.52,0.39,0.43,1,0.57
987_CarlSagan_60_m.jpg,0.58,0.27,0.08,1,0.19
9588_MarcelloMastroianni_47_m.jpg,0.47,0.4,0.22,0,0.37
5123_ArmandAssante_33_m.jpg,0.58,0.46,0.27,1,0.45
16094_DannyGlover_68_m.jpg,0.62,0.48,0.31,1,0.5
7015_ChristopherWalken_55_m.jpg,0.61,0.52,0.2,1,0.39
2413_BillMurray_53_m.jpg,0.47,0.39,0.19,0,0.33
14856_SimoneSignoret_39_f.jpg,0.44,0.3,0.59,0,0.67
13267_ShirleyMacLaine_21_f.jpg,0.47,0.24,0.3,0,0.4
12634_HedyLamarr_25_f.jpg,0.53,0.33,0.36,1,0.49
11861_BarbaraBouchet_41_f.jpg,0.55,0.47,0.28,1,0.46
10389_AnnMargret_44_f.jpg,0.51,0.43,0.48,1,0.63
4320_MichaelPalin_45_m.jpg,0.55,0.46,0.09,1,0.25
15086_BonnieHunt_32_f.jpg,0.59,0.48,0.76,1,0.87
3485_MarisaPavan_19_m.jpg,0.5,0.39,0.22,0,0.37
1526_Bono_20_m.jpg,0.45,0.34,0.09,0,0.21
2448_ChevyChase_31_m.jpg,0.68,0.41,0.12,1,0.29
2184_NickNolte_34_m.jpg,0.51,0.46,0.13,1,0.29
10560_KathrynHays_30_f.jpg,0.46,0.36,0.5,0,0.62
16422_Turner_70_f.jpg,0.45,0.29,0.0,0,0.08
12872_MylКneDemongeot_68_f.jpg,0.56,0.52,0.0,1,0.16
209_ElvisPresley_23_m.jpg,0.54,0.4,0.43,1,0.58
4335_MichaelPalin_69_m.jpg,0.54,0.5,0.38,1,0.56
704_ElVenizelos_69_m.jpg,0.5,0.33,0.07,0,0.19
523_AlKapone_32_m.jpg,0.55,0.41,0.1,1,0.25
5285_JackNicolson_34_m.jpg,0.55,0.35,0.36,1,0.5
5367_JohnMalkovich_34_m.jpg,0.58,0.49,0.16,1,0.34
11878_BarbaraBouchet_70_f.jpg,0.56,0.51,0.4,1,0.58
2309_SamNeill_50_m.jpg,0.6,0.5,0.18,1,0.37
8771_AlecGuinness_69_m.jpg,0.51,0.41,0.17,1,0.32
13301_SigourneyWeaver_33_f.jpg,0.38,0.33,0.06,0,0.16
11593_MargeChampion_23_f.jpg,0.52,0.42,0.0,1,0.13
2825_RonPerlman_47_m.jpg,0.61,0.52,0.31,1,0.5
4063_ClintWalker_40_m.jpg,0.54,0.48,0.11,1,0.28
4995_WarrenBeatty_25_m.jpg,0.35,0.27,0.12,0,0.21
4518_DustinHoffman_60_m.jpg,0.54,0.31,0.48,1,0.6
11549_LaurenBacall_72_f.jpg,0.53,0.4,0.17,1,0.32
5684_RobertDeNiro_28_m.jpg,0.41,0.29,0.08,0,0.18
866_WinstonChurchill_67_m.jpg,0.65,0.43,0.41,1,0.58
13683_LilliPalmer_57_f.jpg,0.56,0.48,0.43,1,0.6
6792_RoyScheider_39_m.jpg,0.58,0.41,0.17,1,0.33
1822_TomHulce_53_m.jpg,0.53,0.43,0.5,1,0.65
9170_PeterSellers_44_m.jpg,0.54,0.4,0.09,1,0.23
9175_PeterSellers_38_m.jpg,0.61,0.45,0.18,1,0.35
6687_PeterGraves_56_m.jpg,0.59,0.51,0.12,1,0.3
1109_GregorMendel_38_m.jpg,0.62,0.45,0.57,1,0.72
15341_ErinGray_32_f.jpg,0.58,0.49,0.69,1,0.82
15447_JanetEllis_50_f.jpg,0.61,0.49,0.75,1,0.87
3822_StacyKeach_59_m.jpg,0.48,0.42,0.24,0,0.39
3721_RogerAllam_33_m.jpg,0.52,0.44,0.43,1,0.59
612_Gorbachev_50_m.jpg,0.6,0.46,0.35,1,0.53
8722_RichardAttenborough_33_m.jpg,0.57,0.47,0.39,1,0.56
11711_OliviaHussey_41_f.jpg,0.55,0.44,0.43,1,0.59
15973_MuhammadAli_18_m.jpg,0.46,0.35,0.15,0,0.28
6126_CaryGrant_28_m.jpg,0.43,0.23,0.38,0,0.47
12594_DonnaReed_55_f.jpg,0.61,0.48,0.59,1,0.74
5943_JackLarson_79_m.jpg,0.6,0.53,0.44,1,0.63
781_AdolfHitlerr_55_m.jpg,0.48,0.39,0.15,0,0.29
10720_MaggieSmith_70_f.jpg,0.45,0.37,0.03,0,0.14
9651_BoDerek_33_f.jpg,0.59,0.48,0.33,1,0.51
14070_JudyHolliday_35_f.jpg,0.51,0.37,0.57,1,0.69
9134_MichaelSarrazin_32_m.jpg,0.29,0.24,0.04,0,0.1
2158_MelGibson_48_m.jpg,0.59,0.48,0.22,1,0.4
5979_JeanMarais_73_m.jpg,0.42,0.4,0.29,0,0.43
6597_LexBarker_54_m.jpg,0.45,0.38,0.42,0,0.55
309_MichaelBloomberg_68_m.jpg,0.63,0.45,0.61,1,0.75
13061_GraceKelly_23_f.jpg,0.54,0.4,0.52,1,0.66
4593_GordonThomson_46_m.jpg,0.46,0.4,0.11,0,0.25
9164_PeterSellers_42_m.jpg,0.54,0.4,0.18,1,0.33
16259_NelsonMandela_32_m.jpg,0.45,0.16,0.21,0,0.29
14644_BarbaraStanwyck_36_f.jpg,0.59,0.47,0.18,1,0.36
8717_RichardAttenborough_25_m.jpg,0.48,0.37,0.39,0,0.53
4382_RobertDuvall_50_m.jpg,0.32,0.28,0.07,0,0.15
12216_ImeldaStaunton_58_f.jpg,0.59,0.51,0.46,1,0.64
12284_LauraAntonelli_33_f.jpg,0.62,0.52,0.48,1,0.66
8833_ArnoldSchwarzenegger_41_m.jpg,0.54,0.46,0.28,1,0.45
8297_RichardChamberlain_68_m.jpg,0.27,0.25,0.03,0,0.08
8343_RichardCrenna_73_m.jpg,0.58,0.55,0.38,1,0.57
6544_KlausKinski_61_m.jpg,0.54,0.47,0.31,1,0.48
1165_AlbertSchweitzer_68_m.jpg,0.51,0.4,0.07,1,0.21
13797_ThelmaRitter_61_f.jpg,0.61,0.51,0.56,1,0.72
4463_WilliamDafoe_30_m.jpg,0.65,0.49,0.12,1,0.3
4897_RomanPolanski_41_m.jpg,0.49,0.42,0.1,0,0.24
8562_CliffRobertson_61_m.jpg,0.59,0.52,0.25,1,0.44
5167_BobHope_64_m.jpg,0.61,0.56,0.03,1,0.21
461_BerryGordy_46_m.jpg,0.56,0.36,0.16,1,0.3
3181_DerekJacobi_61_m.jpg,0.58,0.51,0.12,1,0.3
4374_RobertDuvall_37_m.jpg,0.42,0.38,0.23,0,0.37
13334_AvaGardner_17_f.jpg,0.38,0.26,0.28,0,0.38
6440_JoanLorring_39_m.jpg,0.49,0.37,0.52,0,0.64
5579_PatrickStewart_69_m.jpg,0.54,0.49,0.29,1,0.47
15941_VeronicaLake_51_f.jpg,0.5,0.4,0.27,0,0.42
6351_JamesArness_50_m.jpg,0.54,0.47,0.37,1,0.54
5586_PeterFalk_18_m.jpg,0.39,0.32,0.27,0,0.39
5085_AnthonyHopkins_74_m.jpg,0.61,0.44,0.36,1,0.53
9952_ElkeSommer_32_f.jpg,0.52,0.46,0.56,1,0.7
5953_JeanMarais_29_m.jpg,0.47,0.36,0.16,0,0.29
7600_SylvesterStallone_50_m.jpg,0.56,0.45,0.12,1,0.28
3066_BruceWillis_29_m.jpg,0.57,0.43,0.13,1,0.29
8050_HorstBuchholz_38_m.jpg,0.57,0.44,0.58,1,0.72
7431_MickeyRooney_63_m.jpg,0.53,0.48,0.09,1,0.25
2190_NickNolte_41_m.jpg,0.55,0.48,0.15,1,0.32
493_motherTereza_70_f.jpg,0.49,0.36,0.13,0,0.26
12234_IsabelleAdjani_32_f.jpg,0.47,0.38,0.42,0,0.56
948_Gaddafi_27_m.jpg,0.41,0.3,0.27,0,0.38
7591_SylvesterStallone_37_m.jpg,0.59,0.5,0.5,1,0.67
1215_ClaudeLВviStrauss_80_m.jpg,0.65,0.34,0.0,1,0.12
2436_ChevyChase_51_m.jpg,0.7,0.56,0.03,1,0.22
15244_DebraPaget_78_f.jpg,0.54,0.5,0.06,1,0.22
833_HarrySTruman_75_m.jpg,0.49,0.33,0.2,0,0.33
10103_JaneBirkin_68_f.jpg,0.43,0.39,0.42,0,0.55
3593_MichaelYork_65_m.jpg,0.48,0.43,0.1,0,0.24
13621_JessicaTandy_77_f.jpg,0.56,0.46,0.54,1,0.69
14442_OliviadeHavilland_65_f.jpg,0.6,0.5,0.64,1,0.78
4155_GenaRowlands_72_m.jpg,0.6,0.55,0.39,1,0.59
8783_AnthonyPerkins_23_m.jpg,0.5,0.38,0.11,0,0.25
8969_FredMacMurray_56_m.jpg,0.59,0.52,0.05,1,0.22
9212_RobertMitchum_38_m.jpg,0.51,0.43,0.07,1,0.21
205_ElvisPresley_17_m.jpg,0.61,0.46,0.43,1,0.6
9252_VittorioGassman_50_m.jpg,0.53,0.46,0.12,1,0.28
14121_SusannahYork_35_f.jpg,0.57,0.48,0.23,1,0.41
14944_AmandaBlake_24_f.jpg,0.58,0.44,0.32,1,0.49
7610_TellySavalas_39_m.jpg,0.28,0.25,0.48,0,0.55
10164_JoanLeslie_16_f.jpg,0.56,0.45,0.41,1,0.58
15972_MuhammadAli_12_m.jpg,0.43,0.33,0.15,0,0.27
4008_BurtReynolds_46_m.jpg,0.51,0.34,0.21,1,0.35
660_TonyBlair_47_m.jpg,0.62,0.46,0.0,1,0.15
4721_MichaelCaine_66_m.jpg,0.57,0.37,0.45,1,0.59
7442_MickeyRooney_90_m.jpg,0.33,0.33,0.04,0,0.13
208_ElvisPresley_23_m.jpg,0.62,0.46,0.43,1,0.6
7023_ChristopherWalken_66_m.jpg,0.61,0.55,0.17,1,0.37
14669_ClaudetteColbert_36_f.jpg,0.64,0.51,0.16,1,0.35
5792_BenGazzara_73_m.jpg,0.64,0.59,0.37,1,0.58
14973_AnnJillian_10_f.jpg,0.33,0.26,0.07,0,0.14
15764_PamelaSueMartin_31_f.jpg,0.6,0.49,0.37,1,0.55
10908_Arletty_39_f.jpg,0.56,0.5,0.06,1,0.22
5353_JohnDerek_39_m.jpg,0.43,0.34,0.04,0,0.14
8216_RandolphScott_32_m.jpg,0.47,0.41,0.09,0,0.23
5332_JeanGabin_54_m.jpg,0.64,0.45,0.08,1,0.25
1753_TimCurry_62_m.jpg,0.64,0.55,0.36,1,0.56
13284_AmandaRedman_42_f.jpg,0.27,0.22,0.27,0,0.34
6645_MelFerrer_79_m.jpg,0.59,0.6,0.54,1,0.73
5320_JackLemon_52_m.jpg,0.5,0.37,0.69,0,0.78
3371_JeffDaniels_47_m.jpg,0.59,0.48,0.09,1,0.26
9438_EdwardGRobinson_49_m.jpg,0.6,0.53,0.19,1,0.38
364_DavidSarnoff_41_m.jpg,0.52,0.41,0.13,1,0.28
13807_VanessaRedgrave_38_f.jpg,0.5,0.46,0.26,0,0.43
6471_JohnVernon_71_m.jpg,0.4,0.39,0.41,0,0.54
8428_VictorMature_65_m.jpg,0.53,0.48,0.3,1,0.48
7653_TonyCurtis_43_m.jpg,0.37,0.3,0.48,0,0.57
9149_MichaelSarrazin_57_m.jpg,0.61,0.52,0.25,1,0.44
5052_AnthonyAndrews_56_m.jpg,0.63,0.48,0.06,1,0.23
1590_IanHolm_81_m.jpg,0.49,0.5,0.15,0,0.32
6807_RoyScheider_57_m.jpg,0.57,0.46,0.36,1,0.53
6585_LexBarker_38_m.jpg,0.56,0.44,0.42,1,0.58
9034_HumphreyBogard_36_m.jpg,0.53,0.36,0.48,1,0.61
13640_JuneAllyson_27_f.jpg,0.58,0.44,0.76,1,0.86
4609_JamesGarner_47_m.jpg,0.54,0.41,0.41,1,0.56
15325_EdwigeFenech_59_f.jpg,0.49,0.41,0.11,0,0.25
642_mitsotakis_35_m.jpg,0.56,0.25,0.38,1,0.49
12019_DebbieReynolds_19_f.jpg,0.46,0.36,0.6,0,0.7
14603_YvonneDeCarlo_21_f.jpg,0.51,0.4,0.09,1,0.23
16010_SerenaWilliams_34_f.jpg,0.5,0.35,0.26,0,0.4
7795_AndyGriffith_42_m.jpg,0.56,0.5,0.11,1,0.28
14410_MaryPickford_54_f.jpg,0.45,0.3,0.36,0,0.48
11291_SophiaLoren_59_f.jpg,0.58,0.44,0.15,1,0.32
10147_JoanCusack_34_f.jpg,0.52,0.41,0.46,1,0.6
8639_JamesStewart_28_m.jpg,0.54,0.4,0.38,1,0.53
4822_RobertRedford_31_m.jpg,0.48,0.42,0.48,0,0.62
4123_GenaRowlands_25_m.jpg,0.44,0.35,0.39,0,0.52
1213_MendeleievDmitri_58_m.jpg,0.59,0.47,0.27,1,0.45
16199_BillCosby_75_m.jpg,0.57,0.47,0.1,1,0.27
9778_TomJones_64_f.jpg,0.53,0.44,0.1,1,0.25
15101_BonnieHunt_45_f.jpg,0.49,0.39,0.04,0,0.16
7214_JosephCotten_38_m.jpg,0.58,0.52,0.38,1,0.57
