Image,MS,Adj_MS,Emotion_Similarity,Label,Combined_Score,Quality_Score
776_AdolfHitlerr_48_m.jpg,0.61,0.45,0.15,1,0.31,0.29636765
5951_JeanMarais_25_m.jpg,0.46,0.36,0.21,0,0.34,0.28644076
8514_CharlesBronson_48_m.jpg,0.58,0.44,0.11,1,0.26,0.48064873
16108_DannyGlover_42_m.jpg,0.44,0.24,0.48,0,0.57,0.38810226
15758_PamelaSueMartin_25_f.jpg,0.27,0.21,0.03,0,0.05,0.3602988
3077_BruceWillis_37_m.jpg,0.46,0.37,0.13,0,0.25,0.28089163
14104_RomySchneider_38_f.jpg,0.36,0.27,0.39,0,0.48,0.51032364
1495_GabrielGarciaMarquez_68_m.jpg,0.62,0.45,0.33,1,0.51,0.6516384
14261_JanetGaynor_24_f.jpg,0.63,0.42,0.65,1,0.79,0.4642195
3329_JeffBridges_29_m.jpg,0.52,0.4,0.31,1,0.46,0.68356866
12332_MyrnaLoy_70_f.jpg,0.44,0.15,0.27,0,0.34,0.7689748
8074_JohnForsythe_50_m.jpg,0.54,0.48,0.15,1,0.31,0.2843784
15054_BettyGarrett_41_f.jpg,0.54,0.51,0.0,1,0.13,0.26828122
12442_AngieDickinson_35_f.jpg,0.46,0.32,0.68,0,0.77,0.52090865
8107_Konstantaras_54_m.jpg,0.6,0.45,0.11,1,0.26,0.5401225
11944_CatherineSpaak_66_f.jpg,0.47,0.4,0.19,0,0.33,0.602296
16003_NeildeGrasseTyson_50_m.jpg,0.29,0.21,0.17,0,0.23,0.34772378
9800_JaneAsher_19_f.jpg,0.49,0.38,0.33,0,0.47,0.5736472
6245_DirkBogarde_42_m.jpg,0.6,0.49,0.46,1,0.64,0.32290044
849_mahatmagandhi_70_m.jpg,0.35,0.25,0.05,0,0.1,0.3467309
7446_NewmanPaul_25_m.jpg,0.55,0.43,0.16,1,0.31,0.3857916
13634_JessicaTandy_85_f.jpg,0.44,0.44,0.14,0,0.28,0.42548123
4294_KirkDouglas_49_m.jpg,0.5,0.38,0.12,0,0.25,0.42408127
984_Einstain_45_m.jpg,0.62,0.41,0.55,1,0.7,0.4484681
2263_RodTaylor_36_m.jpg,0.56,0.48,0.36,1,0.54,0.28390574
6383_JamesCagney_48_m.jpg,0.59,0.5,0.26,1,0.45,0.454886
2403_BillMurray_46_m.jpg,0.45,0.37,0.25,0,0.38,0.4370591
12470_AnnaMassey_38_f.jpg,0.53,0.47,0.27,1,0.44,0.41038316
5976_JeanMarais_66_m.jpg,0.5,0.47,0.08,0,0.22,0.3235528
4054_ClintWalker_31_m.jpg,0.53,0.48,0.25,1,0.42,0.36209837
13719_PatriciaNeal_24_f.jpg,0.56,0.44,0.14,1,0.29,0.66927433
12943_CatherineDeneuve_22_f.jpg,0.34,0.26,0.22,0,0.3,0.31179863
2940_ScottGlenn_60_m.jpg,0.58,0.5,0.4,1,0.59,0.3776311
11932_CatherineSpaak_35_f.jpg,0.49,0.42,0.19,0,0.34,0.5452353
4599_GordonThomson_61_m.jpg,0.59,0.51,0.11,1,0.28,0.2829919
14757_ShelleyWinters_34_f.jpg,0.55,0.45,0.55,1,0.7,0.4923669
5669_RayDanton_39_m.jpg,0.65,0.5,0.14,1,0.32,0.5107783
13864_AnneBancroft_31_f.jpg,0.29,0.19,0.53,0,0.58,0.47850034
14108_RomySchneider_42_f.jpg,0.57,0.44,0.46,1,0.62,0.38508266
10373_AnnMargret_24_f.jpg,0.5,0.39,0.48,0,0.62,0.3378334
6004_JohnHuston_60_m.jpg,0.52,0.46,0.24,1,0.41,0.36354426
12264_JoanneWoodward_39_f.jpg,0.5,0.42,0.44,0,0.59,0.7987714
1710_EdHarris_51_m.jpg,0.6,0.49,0.26,1,0.44,0.39894438
8337_RichardCrenna_63_m.jpg,0.52,0.46,0.12,1,0.27,0.42124704
15893_StВphaneAudran_73_f.jpg,0.48,0.46,0.0,0,0.11,0.6426275
4318_MichaelPalin_41_m.jpg,0.54,0.45,0.22,1,0.38,0.33166966
3561_MichaelYork_27_m.jpg,0.46,0.36,0.38,0,0.51,0.64557815
12807_MargaretOBrien_75_f.jpg,0.5,0.47,0.39,0,0.56,0.28820354
16277_campbell_25_f.jpg,0.43,0.31,0.12,0,0.22,0.36879736
9579_MarcelloMastroianni_38_m.jpg,0.54,0.46,0.07,1,0.21,0.35979667
12371_MyrnaLoy_30_f.jpg,0.61,0.39,0.55,1,0.7,0.5219952
2782_MickJagger_39_m.jpg,0.61,0.47,0.33,1,0.51,0.3383788
10523_FayeDunaway_59_f.jpg,0.58,0.49,0.64,1,0.79,0.7105243
8799_AnthonyPerkins_41_m.jpg,0.46,0.38,0.44,0,0.58,0.3249768
12308_MelindaDillion_39_f.jpg,0.44,0.37,0.2,0,0.33,0.37606117
9950_ElkeSommer_30_f.jpg,0.46,0.35,0.06,0,0.16,0.28640398
3653_OmarSharif_55_m.jpg,0.63,0.56,0.5,1,0.7,0.4019734
1534_Bono_28_m.jpg,0.47,0.36,0.09,0,0.2,0.37504837
6531_KlausKinski_42_m.jpg,0.54,0.44,0.31,1,0.48,0.22829343
12650_IsabelleHuppert_28_f.jpg,0.52,0.39,0.23,1,0.38,0.31662318
6075_WilliamShatner_52_m.jpg,0.46,0.4,0.23,0,0.37,0.2573853
3881_SteveMartin_66_m.jpg,0.56,0.47,0.2,1,0.37,0.34638485
3699_RingoStarr_42_m.jpg,0.58,0.49,0.54,1,0.71,0.35049906
3994_BurtReynolds_62_m.jpg,0.56,0.46,0.21,1,0.38,0.33451968
5694_RoyRogers_30_m.jpg,0.64,0.49,0.6,1,0.77,0.65499043
2705_KevinBacon_24_m.jpg,0.61,0.46,0.05,1,0.19,0.41454452
5036_AnthonyAndrews_33_m.jpg,0.52,0.45,0.34,1,0.51,0.48952603
2778_MickJagger_28_m.jpg,0.52,0.37,0.33,1,0.48,0.34606582
6701_PeterGraves_51_m.jpg,0.53,0.38,0.28,1,0.43,0.5125942
9902_RoseMarie_70_f.jpg,0.51,0.49,0.63,1,0.78,0.56740695
6352_JamesArness_51_m.jpg,0.49,0.42,0.34,0,0.49,0.3299298
12861_MylКneDemongeot_45_f.jpg,0.55,0.46,0.0,1,0.12,0.39596084
7818_AndyGriffith_79_m.jpg,0.56,0.56,0.03,1,0.19,0.3716233
15450_JanetEllis_53_f.jpg,0.53,0.43,0.75,1,0.86,0.76590383
6307_FernandoRey_45_m.jpg,0.57,0.5,0.38,1,0.57,0.4755585
10217_JulieAdams_88_f.jpg,0.54,0.56,0.08,1,0.25,0.4973029
2730_KevinBacon_46_m.jpg,0.64,0.51,0.17,1,0.36,0.26337147
12588_DonnaReed_52_f.jpg,0.61,0.5,0.59,1,0.76,0.8269493
1724_TimCurry_26_m.jpg,0.4,0.31,0.08,0,0.16,0.3476478
3918_TommySands_18_m.jpg,0.5,0.39,0.09,0,0.21,0.28159285
9551_RicardoMontalbаn_56_m.jpg,0.55,0.49,0.0,1,0.13,0.3182343
1394_OdysseasElytis_65_m.jpg,0.58,0.45,0.07,1,0.21,0.5087526
15565_JulieHagerty_46_f.jpg,0.56,0.46,0.65,1,0.79,0.5991871
1691_EdHarris_32_m.jpg,0.56,0.48,0.26,1,0.44,0.3701884
12949_CatherineDeneuve_29_f.jpg,0.55,0.42,0.22,1,0.38,0.42503724
8503_AlejandroRey_54_m.jpg,0.55,0.44,0.22,1,0.38,0.52133226
135_PaulmcCartney_31_m.jpg,0.65,0.49,0.39,1,0.58,0.43190458
11703_OliviaHussey_28_f.jpg,0.33,0.25,0.04,0,0.09,0.38254237
5438_KennethBranagh_44_m.jpg,0.44,0.35,0.32,0,0.45,0.36378932
14067_JudyHolliday_24_f.jpg,0.39,0.28,0.1,0,0.18,0.29684764
5850_HerbertLom_41_m.jpg,0.5,0.46,0.11,0,0.26,0.54457957
9874_LauraDern_18_f.jpg,0.35,0.26,0.27,0,0.36,0.28053397
4812_PierceBrosnan_55_m.jpg,0.61,0.51,0.19,1,0.37,0.38097998
8307_RichardCrenna_26_m.jpg,0.55,0.43,0.38,1,0.54,0.5274126
5902_HowardKeel_58_m.jpg,0.48,0.43,0.24,0,0.39,0.349834
6938_BorisKarloff_56_m.jpg,0.48,0.41,0.24,0,0.39,0.2987594
15111_CatherineSchell_26_f.jpg,0.55,0.42,0.66,1,0.79,0.7157366
10091_JaneBirkin_48_f.jpg,0.52,0.42,0.0,1,0.11,0.4147801
4570_Fernandel_52_m.jpg,0.59,0.49,0.03,1,0.17,0.29560608
14828_SimoneSignoret_30_f.jpg,0.5,0.37,0.03,0,0.13,0.40965864
12575_DonnaReed_27_f.jpg,0.67,0.51,0.3,1,0.5,0.4782768
5048_AnthonyAndrews_57_m.jpg,0.68,0.51,0.34,1,0.54,0.4276198
13468_GingerRogers_46_f.jpg,0.57,0.43,0.27,1,0.44,0.38359377
14702_ElizabethTaylor_21_f.jpg,0.59,0.38,0.33,1,0.49,0.41172063
15922_VeronicaLake_21_f.jpg,0.56,0.43,0.27,1,0.43,0.45863557
7082_FessParker_77_m.jpg,0.42,0.41,0.21,0,0.35,0.6512595
14556_BeverlyRoberts_18_f.jpg,0.56,0.42,0.53,1,0.68,0.79744565
4100_DickVanDyke_46_m.jpg,0.51,0.45,0.06,1,0.19,0.29139584
8910_ErnestBorgnine_38_m.jpg,0.57,0.55,0.5,1,0.69,0.37145275
2431_ChevyChase_40_m.jpg,0.68,0.57,0.3,1,0.52,0.24481557
7598_SylvesterStallone_49_m.jpg,0.49,0.4,0.5,0,0.64,0.37028652
998_CarlSagan_25_m.jpg,0.58,0.33,0.42,1,0.56,0.6800991
3865_SteveMartin_35_m.jpg,0.63,0.56,0.55,1,0.74,0.36033073
12627_HedyLamarr_40_f.jpg,0.55,0.44,0.32,1,0.49,0.6378415
7445_MickeyRooney_94_m.jpg,0.35,0.37,0.11,0,0.21,0.40471494
12878_RuthGordon_26_f.jpg,0.37,0.29,0.28,0,0.38,0.27298748
15446_JanetEllis_49_f.jpg,0.59,0.48,0.75,1,0.88,0.80297124
14483_PeggyAshcroft_81_f.jpg,0.48,0.47,0.15,0,0.3,0.3585561
2054_JonVoight_36_m.jpg,0.53,0.48,0.3,1,0.48,0.55461514
11820_AnjelicaHuston_44_f.jpg,0.58,0.48,0.3,1,0.48,0.28755456
13326_AvaGardner_29_f.jpg,0.49,0.36,0.52,0,0.65,0.36979118
229_ElvisPresley_42_m.jpg,0.54,0.42,0.14,1,0.29,0.2954595
10932_Arletty_80_f.jpg,0.39,0.4,0.06,0,0.16,0.26933718
15899_VeraEllen_23_f.jpg,0.56,0.43,0.32,1,0.49,0.6767497
12238_IsabelleAdjani_39_f.jpg,0.36,0.3,0.09,0,0.17,0.36284122
14363_LorettaYoung_25_f.jpg,0.44,0.33,0.12,0,0.22,0.32036904
13250_ShirleyMacLaine_30_f.jpg,0.56,0.43,0.3,1,0.47,0.28699172
6219_DickieMoore_78_m.jpg,0.49,0.42,0.03,0,0.14,0.22864312
5683_RobertDeNiro_54_m.jpg,0.39,0.32,0.31,0,0.42,0.3549878
2298_SamNeill_38_m.jpg,0.6,0.52,0.15,1,0.33,0.54501414
14324_JoanFontaine_26_f.jpg,0.61,0.38,0.42,1,0.58,0.62457097
9497_MaximilianShell_81_m.jpg,0.45,0.45,0.53,0,0.67,0.40505868
11385_ZsaZsaGabor_72_f.jpg,0.63,0.6,0.49,1,0.7,0.34599444
10949_DaliahLavi_34_f.jpg,0.49,0.41,0.41,0,0.56,0.45809078
1155_FrederickSanger_32_m.jpg,0.47,0.42,0.6,0,0.73,0.2739573
2573_GeneWilder_27_m.jpg,0.54,0.42,0.27,1,0.43,0.30181184
12750_JenniferAniston_36_f.jpg,0.52,0.4,0.43,1,0.58,0.5818181
2721_KevinBacon_37_m.jpg,0.55,0.43,0.14,1,0.29,0.39064217
6902_YvesMontand_61_m.jpg,0.6,0.51,0.39,1,0.58,0.57561034
15564_JulieHagerty_45_f.jpg,0.57,0.46,0.12,1,0.28,0.302342
10423_BarbaraBain_60_f.jpg,0.36,0.32,0.32,0,0.43,0.7109803
3147_DannyDeVito_50_m.jpg,0.59,0.5,0.35,1,0.54,0.3695395
10002_GoldieHawn_24_f.jpg,0.5,0.38,0.36,0,0.51,0.33096245
9907_RoseMarie_82_f.jpg,0.55,0.52,0.63,1,0.79,0.47638604
2549_GaryOldman_35_m.jpg,0.55,0.44,0.29,1,0.46,0.35023704
9758_TomJones_28_f.jpg,0.42,0.27,0.27,0,0.37,0.5173749
12471_AnnaMassey_43_f.jpg,0.59,0.52,0.08,1,0.25,0.4517678
2518_DonJohnson_45_m.jpg,0.64,0.53,0.63,1,0.8,0.64038074
3400_JohnLithgow_62_m.jpg,0.61,0.52,0.44,1,0.63,0.27485788
8576_CliffRobertson_62_m.jpg,0.61,0.46,0.54,1,0.71,0.38956732
3710_RingoStarr_66_m.jpg,0.55,0.49,0.09,1,0.24,0.35180488
11257_ShirleyJones_44_f.jpg,0.34,0.3,0.06,0,0.13,0.30249158
2524_DonJohnson_51_m.jpg,0.68,0.55,0.63,1,0.81,0.52072066
2013_JamesCaan_63_m.jpg,0.45,0.39,0.24,0,0.38,0.38207433
6636_MelFerrer_55_m.jpg,0.55,0.5,0.29,1,0.47,0.5167632
4547_ElliottGould_34_m.jpg,0.47,0.38,0.0,0,0.09,0.4398177
6047_RafVallone_60_m.jpg,0.58,0.52,0.37,1,0.56,0.41134384
4328_MichaelPalin_54_m.jpg,0.49,0.41,0.0,0,0.1,0.3733466
11650_MaureenOHara_20_f.jpg,0.4,0.21,0.28,0,0.36,0.25454533
1904_EdwardFox_30_m.jpg,0.46,0.36,0.17,0,0.29,0.24301095
6979_CharlesBoyer_67_m.jpg,0.47,0.42,0.21,0,0.36,0.34031457
11812_AnjelicaHuston_27_f.jpg,0.33,0.26,0.3,0,0.39,0.28493744
7227_JosephCotten_74_m.jpg,0.59,0.49,0.38,1,0.56,0.32429782
732_RonaldReagan_36_m.jpg,0.51,0.41,0.05,1,0.17,0.30015868
14127_SusannahYork_46_f.jpg,0.63,0.52,0.5,1,0.69,0.6418845
10160_JoanCusack_49_f.jpg,0.55,0.45,0.18,1,0.34,0.41061485
9369_GregoryPeck_58_m.jpg,0.52,0.37,0.14,1,0.27,0.3213111
5880_HerbertLom_91_m.jpg,0.44,0.46,0.07,0,0.2,0.47739652
13750_PatriciaNeal_52_f.jpg,0.41,0.3,0.65,0,0.73,0.5556089
8987_GeorgeCScott_32_m.jpg,0.49,0.41,0.38,0,0.53,0.30565476
12319_MelindaDillion_54_f.jpg,0.43,0.37,0.2,0,0.33,0.35070503
7060_DavidNiven_66_m.jpg,0.48,0.41,0.5,0,0.64,0.31192422
9915_AliMacGraw_28_f.jpg,0.49,0.38,0.06,0,0.17,0.32884723
10746_MerylStreep_57_f.jpg,0.31,0.27,0.04,0,0.09,0.3746973
6751_RockHudson_31_m.jpg,0.6,0.48,0.36,1,0.54,0.37378648
11089_JodieFoster_18_f.jpg,0.55,0.42,0.5,1,0.65,0.30885392
12398_UrsulaAndress_33_f.jpg,0.58,0.41,0.41,1,0.57,0.49060902
8353_SimonMacCorkindale_30_m.jpg,0.62,0.47,0.23,1,0.41,0.43369326
1499_GabrielGarciaMarquez_80_m.jpg,0.48,0.33,0.19,0,0.31,0.3689712
5220_DavidMcCallum_26_m.jpg,0.53,0.42,0.34,1,0.5,0.47626624
8278_RichardChamberlain_38_m.jpg,0.5,0.44,0.28,0,0.44,0.42453498
6707_PeterGraves_83_m.jpg,0.47,0.48,0.17,0,0.33,0.37711143
8264_ReginaldOwen_78_m.jpg,0.5,0.49,0.11,0,0.26,0.43947765
11739_SusanSarandon_46_f.jpg,0.62,0.52,0.43,1,0.62,0.38536704
10620_LindaEvans_43_f.jpg,0.52,0.43,0.48,1,0.63,0.383521
15152_ConnieBooth_35_f.jpg,0.58,0.49,0.33,1,0.51,0.2505336
8399_SpencerTracy_60_m.jpg,0.63,0.51,0.23,1,0.42,0.6382715
13409_DanielleDarrieux_21_f.jpg,0.5,0.41,0.41,0,0.56,0.5827941
279_PabloPicasso_73_m.jpg,0.62,0.45,0.15,1,0.31,0.3575224
10858_SusanGeorge_21_f.jpg,0.6,0.46,0.41,1,0.59,0.3384849
13823_VanessaRedgrave_60_f.jpg,0.5,0.43,0.38,0,0.54,0.341483
616_Gorbachev_57_m.jpg,0.46,0.34,0.2,0,0.32,0.32740462
7337_LouisJourdan_26_m.jpg,0.43,0.33,0.09,0,0.19,0.44540402
3519_MartinSheen_31_m.jpg,0.39,0.36,0.13,0,0.24,0.36119574
9181_PeterSellers_54_m.jpg,0.51,0.42,0.18,1,0.33,0.41308233
5088_AnthonyHopkins_70_m.jpg,0.57,0.44,0.36,1,0.53,0.35235736
687_GeorgeHWBush_83_m.jpg,0.61,0.3,0.0,1,0.09,0.2712089
10836_RaquelWelch_38_f.jpg,0.59,0.5,0.56,1,0.73,0.62338334
9849_JudyDavis_28_f.jpg,0.53,0.31,0.04,1,0.13,0.7651734
10515_FayeDunaway_42_f.jpg,0.54,0.46,0.64,1,0.78,0.57511514
8240_ReginaldOwen_43_m.jpg,0.39,0.37,0.33,0,0.46,0.31761032
3713_RingoStarr_70_m.jpg,0.55,0.49,0.09,1,0.24,0.4722915
2747_LiamNeeson_34_m.jpg,0.57,0.48,0.21,1,0.38,0.41426063
13927_BettyGrable_31_f.jpg,0.63,0.49,0.6,1,0.77,0.6480932
14364_LorettaYoung_26_f.jpg,0.58,0.44,0.34,1,0.51,0.603663
9783_TomJones_69_f.jpg,0.56,0.49,0.35,1,0.53,0.45939946
6353_JamesArness_52_m.jpg,0.48,0.41,0.34,0,0.49,0.348888
12466_AnnaMassey_13_f.jpg,0.43,0.34,0.27,0,0.39,0.3549765
10681_LuiseRainer_28_f.jpg,0.53,0.38,0.2,1,0.34,0.32754436
12950_CatherineDeneuve_31_f.jpg,0.57,0.49,0.32,1,0.5,0.37394673
5991_JohnHuston_35_m.jpg,0.39,0.37,0.38,0,0.51,0.34406212
3869_SteveMartin_33_m.jpg,0.61,0.53,0.55,1,0.73,0.5462681
5475_MartinScorsese_27_m.jpg,0.5,0.23,0.39,0,0.49,0.34630412
6385_JamesCagney_51_m.jpg,0.57,0.48,0.3,1,0.48,0.4277742
14229_IngridBergman_27_f.jpg,0.37,0.27,0.05,0,0.11,0.40342253
5144_BobHope_75_m.jpg,0.58,0.31,0.14,1,0.26,0.37159207
11630_MaureenOHara_32_f.jpg,0.6,0.51,0.28,1,0.47,0.2865659
9864_KimNovak_30_f.jpg,0.49,0.35,0.33,0,0.47,0.39963043
6744_RockHudson_20_m.jpg,0.25,0.19,0.22,0,0.27,0.52939254
12357_MyrnaLoy_42_f.jpg,0.65,0.49,0.55,1,0.73,0.6084003
1946_JamesBest_33_m.jpg,0.41,0.37,0.6,0,0.71,0.44449487
14327_KristinScottThomas_25_f.jpg,0.31,0.23,0.56,0,0.62,0.31315565
12360_MyrnaLoy_45_f.jpg,0.59,0.44,0.27,1,0.44,0.6689278
15248_DyanCannon_22_f.jpg,0.51,0.4,0.78,1,0.87,0.78276885
15959_MartinLutherKing_19_m.jpg,0.49,0.33,0.38,0,0.51,0.4476161
7871_ChristopherPlummer_56_m.jpg,0.53,0.48,0.04,1,0.18,0.22673526
12380_UrsulaAndress_28_f.jpg,0.54,0.41,0.38,1,0.54,0.34350872
7805_AndyGriffith_54_m.jpg,0.61,0.54,0.36,1,0.56,0.46772736
12397_UrsulaAndress_34_f.jpg,0.55,0.39,0.38,1,0.53,0.39994544
12356_MyrnaLoy_41_f.jpg,0.65,0.49,0.55,1,0.73,0.36071277
9645_BoDerek_24_f.jpg,0.59,0.45,0.5,1,0.67,0.5877566
2824_RonPerlman_45_m.jpg,0.69,0.59,0.0,1,0.17,0.38462263
15721_MargaretNolan_67_f.jpg,0.41,0.35,0.4,0,0.52,0.26376712
8811_AnthonyPerkins_55_m.jpg,0.51,0.42,0.11,1,0.25,0.41288868
12006_CybillShepherd_48_f.jpg,0.61,0.5,0.36,1,0.55,0.7023426
11844_BarbaraBouchet_22_f.jpg,0.52,0.4,0.28,1,0.43,0.34838766
6747_RockHudson_29_m.jpg,0.6,0.46,0.36,1,0.54,0.36110893
2299_SamNeill_39_m.jpg,0.57,0.49,0.18,1,0.35,0.64345706
6379_JamesCagney_39_m.jpg,0.43,0.36,0.04,0,0.13,0.39679116
4956_StevenBerkoff_73_m.jpg,0.63,0.58,0.37,1,0.58,0.3962937
200_JhonLenon_22_m.jpg,0.49,0.35,0.45,0,0.58,0.28187037
5696_RoyRogers_33_m.jpg,0.66,0.58,0.6,1,0.79,0.71136075
11862_BarbaraBouchet_44_f.jpg,0.39,0.33,0.15,0,0.25,0.39624888
5185_CharlesGrodin_42_m.jpg,0.52,0.47,0.21,1,0.38,0.3845002
10040_HelenHunt_27_f.jpg,0.6,0.45,0.73,1,0.86,0.5662143
14002_GloriaSwanson_23_f.jpg,0.48,0.26,0.0,0,0.06,0.31512082
9904_RoseMarie_78_f.jpg,0.54,0.51,0.63,1,0.79,0.45893565
12361_MyrnaLoy_53_f.jpg,0.62,0.47,0.55,1,0.72,0.35580763
11147_JuneLockhart_88_f.jpg,0.56,0.55,0.72,1,0.87,0.740105
5848_HerbertLom_38_m.jpg,0.44,0.4,0.48,0,0.62,0.31963068
14774_ShelleyWinters_55_f.jpg,0.59,0.44,0.55,1,0.71,0.38149458
15636_KatharineRoss_34_f.jpg,0.42,0.36,0.0,0,0.08,0.27219966
10691_LuiseRainer_100_f.jpg,0.47,0.49,0.36,0,0.53,0.5195823
11301_SophiaLoren_29_f.jpg,0.54,0.31,0.15,1,0.27,0.28355405
6355_JamesArness_54_m.jpg,0.51,0.44,0.34,1,0.5,0.4663492
4020_CharlieSheen_21_m.jpg,0.5,0.38,0.17,0,0.3,0.4736436
10314_TerryMoore_32_f.jpg,0.43,0.36,0.68,0,0.77,0.57421696
12937_BarbraStreisand_22_f.jpg,0.49,0.26,0.45,0,0.55,0.49706653
7302_LeifErickson_66_m.jpg,0.58,0.51,0.23,1,0.42,0.3647962
6076_WilliamShatner_55_m.jpg,0.54,0.48,0.23,1,0.4,0.23307301
6211_DickieMoore_19_m.jpg,0.44,0.27,0.06,0,0.13,0.29711968
7881_FredAstaire_41_m.jpg,0.58,0.47,0.0,1,0.13,0.35750633
1084_NielsBohr_58_m.jpg,0.66,0.47,0.55,1,0.72,0.3746386
11504_JulieChristie_24_f.jpg,0.52,0.41,0.54,1,0.68,0.44822344
6623_MelFerrer_40_m.jpg,0.58,0.51,0.54,1,0.72,0.43771425
10884_TippiHedren_52_f.jpg,0.52,0.47,0.31,1,0.48,0.33304754
2930_ScottGlenn_49_m.jpg,0.51,0.44,0.4,1,0.56,0.29799002
11233_PiaLindstrom_59_f.jpg,0.51,0.44,0.08,1,0.21,0.5291192
9812_JaneAsher_51_f.jpg,0.52,0.43,0.33,1,0.49,0.5574659
1549_Bono_46_m.jpg,0.49,0.39,0.09,0,0.21,0.35303158
11266_ShirleyJones_69_f.jpg,0.61,0.55,0.88,1,1.0,0.91500604
4041_CharlieSheen_45_m.jpg,0.56,0.44,0.29,1,0.46,0.42637965
15490_JeanetteMacDonald_52_f.jpg,0.54,0.42,0.6,1,0.74,0.7400528
15262_DyanCannon_42_f.jpg,0.56,0.47,0.78,1,0.9,0.368454
9577_MarcelloMastroianni_35_m.jpg,0.56,0.48,0.38,1,0.56,0.29996866
11974_AngelaLansbury_64_f.jpg,0.57,0.51,0.12,1,0.29,0.35426363
5180_BobHope_90_m.jpg,0.5,0.52,0.03,0,0.17,0.27598813
5795_BenGazzara_75_m.jpg,0.65,0.6,0.44,1,0.66,0.4824764
2632_JamesWoods_66_m.jpg,0.58,0.53,0.2,1,0.39,0.3077109
10673_LuiseRainer_23_f.jpg,0.52,0.37,0.36,1,0.5,0.4843122
3614_MikeConnors_54_m.jpg,0.25,0.23,0.16,0,0.21,0.28707367
15126_CatherineSchell_39_f.jpg,0.58,0.48,0.66,1,0.81,0.39055815
10894_TippiHedren_67_f.jpg,0.46,0.4,0.31,0,0.46,0.3965205
5226_DavidMcCallum_35_m.jpg,0.59,0.53,0.24,1,0.43,0.31731635
16442_Tyson_39_f.jpg,0.59,0.52,0.47,1,0.66,0.40841255
2182_NickNolte_32_m.jpg,0.49,0.44,0.15,0,0.3,0.41434202
14800_SilvanaMangano_32_f.jpg,0.61,0.47,0.55,1,0.72,0.63112277
12054_DebbieReynolds_39_f.jpg,0.49,0.32,0.1,0,0.2,0.3986748
5752_TommyLeeJones_57_m.jpg,0.44,0.37,0.26,0,0.39,0.37323087
12479_AnnaMassey_68_f.jpg,0.57,0.5,0.15,1,0.32,0.63603413
5031_AnthonyAndrews_25_m.jpg,0.56,0.43,0.34,1,0.51,0.4923945
14678_ClaudetteColbert_58_f.jpg,0.62,0.46,0.13,1,0.29,0.35797328
6063_WilliamShatner_32_m.jpg,0.54,0.48,0.23,1,0.4,0.41889396
6487_JohnnyCash_42_m.jpg,0.55,0.45,0.55,1,0.7,0.4543476
14329_KristinScottThomas_27_f.jpg,0.48,0.36,0.56,0,0.68,0.37105182
14387_MaryPickford_5_f.jpg,0.39,0.31,0.3,0,0.41,0.32314223
12406_UrsulaAndress_58_f.jpg,0.39,0.31,0.38,0,0.49,0.3132003
10025_GoldieHawn_64_f.jpg,0.58,0.51,0.36,1,0.55,0.6490589
10302_MarietteHartley_67_f.jpg,0.6,0.55,0.56,1,0.74,0.64282
15593_KateOMara_36_f.jpg,0.26,0.22,0.04,0,0.07,0.3393183
9125_MarlonBrando_49_m.jpg,0.54,0.37,0.5,1,0.64,0.32524315
2486_ClaudeRich_72_m.jpg,0.53,0.49,0.23,1,0.4,0.4709171
321_MichaelBloomberg_71_m.jpg,0.64,0.53,0.13,1,0.31,0.33004615
3245_GeneHackman_71_m.jpg,0.66,0.48,0.27,1,0.46,0.30875978
7185_JohnWayne_45_m.jpg,0.5,0.39,0.38,0,0.53,0.371274
966_Gaddafi_48_m.jpg,0.53,0.38,0.17,1,0.31,0.5264419
9594_MarcelloMastroianni_54_m.jpg,0.62,0.53,0.13,1,0.31,0.5015665
3624_MikeConnors_75_m.jpg,0.61,0.57,0.47,1,0.67,0.8127071
5674_RayDanton_49_m.jpg,0.45,0.37,0.05,0,0.15,0.36086556
9976_ElkeSommer_69_f.jpg,0.56,0.51,0.56,1,0.73,0.5862853
16229_RichardPryor_45_m.jpg,0.61,0.45,0.1,1,0.25,0.31921604
3891_TomasMilian_31_m.jpg,0.36,0.31,0.22,0,0.32,0.3381841
1936_EdwardFox_72_m.jpg,0.52,0.5,0.1,1,0.26,0.31131834
12887_RuthGordon_43_f.jpg,0.49,0.45,0.28,0,0.44,0.58721936
4817_PierceBrosnan_59_m.jpg,0.56,0.48,0.19,1,0.36,0.5112523
1031_ClerkMaxwell_40_m.jpg,0.63,0.47,0.71,1,0.85,0.32279375
3648_OmarSharif_41_m.jpg,0.58,0.5,0.5,1,0.68,0.5309619
8189_PeterUstinov_52_m.jpg,0.6,0.46,0.1,1,0.26,0.35148215
2363_AlainDelon_75_m.jpg,0.46,0.2,0.0,0,0.04,0.28455582
13619_JessicaTandy_73_f.jpg,0.61,0.5,0.54,1,0.72,0.50815237
16341_Dee_28_f.jpg,0.49,0.24,0.33,0,0.43,0.5020318
16221_RichardPryor_43_m.jpg,0.57,0.42,0.45,1,0.61,0.31946132
1963_JamesBest_71_m.jpg,0.5,0.47,0.09,0,0.23,0.5705129
6559_LeeJCobb_61_m.jpg,0.56,0.42,0.4,1,0.56,0.30653682
14266_JanetGaynor_47_f.jpg,0.42,0.31,0.65,0,0.73,0.23338656
9347_GeorgesMarchal_51_m.jpg,0.55,0.47,0.32,1,0.5,0.3664209
